region,age_group,react_week_number,react_week_start_date,number_positive,number_samples,round
North East,25-34,47,16/11/2020,1,297,Round 7
North East,35-44,47,16/11/2020,6,391,Round 7
North East,45-54,47,16/11/2020,4,481,Round 7
North East,55-64,47,16/11/2020,3,670,Round 7
North East,65+,47,16/11/2020,6,1096,Round 7
North West,5-12,47,16/11/2020,12,693,Round 7
North West,13-17,47,16/11/2020,11,698,Round 7
North West,18-24,47,16/11/2020,3,431,Round 7
North West,25-34,47,16/11/2020,10,861,Round 7
North West,35-44,47,16/11/2020,15,1208,Round 7
North West,45-54,47,16/11/2020,15,1747,Round 7
North West,55-64,47,16/11/2020,16,2346,Round 7
North West,65+,47,16/11/2020,26,3816,Round 7
South East,5-12,47,16/11/2020,20,1869,Round 7
South East,13-17,47,16/11/2020,26,1553,Round 7
South East,18-24,47,16/11/2020,11,842,Round 7
South East,25-34,47,16/11/2020,12,1700,Round 7
South East,35-44,47,16/11/2020,16,2783,Round 7
South East,45-54,47,16/11/2020,31,3822,Round 7
South East,55-64,47,16/11/2020,23,4532,Round 7
South East,65+,47,16/11/2020,26,7162,Round 7
South West,5-12,47,16/11/2020,6,658,Round 7
South West,13-17,47,16/11/2020,9,517,Round 7
South West,18-24,47,16/11/2020,3,320,Round 7
South West,25-34,47,16/11/2020,4,650,Round 7
South West,35-44,47,16/11/2020,8,1037,Round 7
South West,45-54,47,16/11/2020,12,1346,Round 7
South West,55-64,47,16/11/2020,9,1886,Round 7
South West,65+,47,16/11/2020,6,3156,Round 7
West Midlands,5-12,47,16/11/2020,14,695,Round 7
West Midlands,13-17,47,16/11/2020,11,613,Round 7
West Midlands,18-24,47,16/11/2020,9,412,Round 7
West Midlands,25-34,47,16/11/2020,5,811,Round 7
West Midlands,35-44,47,16/11/2020,11,1126,Round 7
West Midlands,45-54,47,16/11/2020,19,1576,Round 7
West Midlands,55-64,47,16/11/2020,16,1897,Round 7
West Midlands,65+,47,16/11/2020,30,3065,Round 7
Yorkshire and The Humber,5-12,47,16/11/2020,5,479,Round 7
Yorkshire and The Humber,13-17,47,16/11/2020,8,441,Round 7
Yorkshire and The Humber,18-24,47,16/11/2020,3,260,Round 7
Yorkshire and The Humber,25-34,47,16/11/2020,14,559,Round 7
Yorkshire and The Humber,35-44,47,16/11/2020,6,768,Round 7
Yorkshire and The Humber,45-54,47,16/11/2020,10,1097,Round 7
Yorkshire and The Humber,55-64,47,16/11/2020,12,1471,Round 7
Yorkshire and The Humber,65+,47,16/11/2020,8,2261,Round 7
East Midlands,5-12,48,23/11/2020,8,408,Round 7
East Midlands,13-17,48,23/11/2020,7,331,Round 7
East Midlands,18-24,48,23/11/2020,4,253,Round 7
East Midlands,25-34,48,23/11/2020,6,552,Round 7
East Midlands,35-44,48,23/11/2020,7,759,Round 7
East Midlands,45-54,48,23/11/2020,12,1024,Round 7
East Midlands,55-64,48,23/11/2020,11,1145,Round 7
East Midlands,65+,48,23/11/2020,11,1429,Round 7
East of England,5-12,48,23/11/2020,2,534,Round 7
East of England,13-17,48,23/11/2020,4,361,Round 7
East of England,18-24,48,23/11/2020,2,288,Round 7
East of England,25-34,48,23/11/2020,7,664,Round 7
East of England,35-44,48,23/11/2020,5,980,Round 7
East of England,45-54,48,23/11/2020,11,1261,Round 7
East of England,55-64,48,23/11/2020,3,1258,Round 7
East of England,65+,48,23/11/2020,5,1681,Round 7
London,5-12,48,23/11/2020,8,369,Round 7
London,13-17,48,23/11/2020,8,268,Round 7
London,18-24,48,23/11/2020,2,226,Round 7
London,25-34,48,23/11/2020,9,829,Round 7
London,35-44,48,23/11/2020,11,960,Round 7
London,45-54,48,23/11/2020,8,845,Round 7
London,55-64,48,23/11/2020,6,781,Round 7
London,65+,48,23/11/2020,2,791,Round 7
North East,5-12,48,23/11/2020,4,106,Round 7
North East,13-17,48,23/11/2020,2,98,Round 7
North East,18-24,48,23/11/2020,1,71,Round 7
North East,25-34,48,23/11/2020,1,170,Round 7
North East,35-44,48,23/11/2020,5,212,Round 7
North East,45-54,48,23/11/2020,4,282,Round 7
North East,55-64,48,23/11/2020,1,344,Round 7
North East,65+,48,23/11/2020,5,487,Round 7
North West,5-12,48,23/11/2020,1,334,Round 7
North West,13-17,48,23/11/2020,1,234,Round 7
North West,18-24,48,23/11/2020,4,184,Round 7
North West,25-34,48,23/11/2020,7,447,Round 7
North West,35-44,48,23/11/2020,7,656,Round 7
North West,45-54,48,23/11/2020,6,887,Round 7
North West,55-64,48,23/11/2020,7,1076,Round 7
North West,65+,48,23/11/2020,3,1331,Round 7
South East,5-12,48,23/11/2020,13,878,Round 7
South East,13-17,48,23/11/2020,12,626,Round 7
South East,18-24,48,23/11/2020,4,448,Round 7
South East,25-34,48,23/11/2020,5,972,Round 7
South East,35-44,48,23/11/2020,11,1640,Round 7
South East,45-54,48,23/11/2020,4,1960,Round 7
South East,55-64,48,23/11/2020,10,2056,Round 7
South East,65+,48,23/11/2020,8,2536,Round 7
South West,5-12,48,23/11/2020,1,350,Round 7
South West,13-17,48,23/11/2020,5,328,Round 7
South West,18-24,48,23/11/2020,2,211,Round 7
South West,25-34,48,23/11/2020,4,473,Round 7
South West,35-44,48,23/11/2020,0,634,Round 7
South West,45-54,48,23/11/2020,6,927,Round 7
South West,55-64,48,23/11/2020,6,1072,Round 7
South West,65+,48,23/11/2020,4,1480,Round 7
West Midlands,5-12,48,23/11/2020,4,289,Round 7
West Midlands,13-17,48,23/11/2020,5,258,Round 7
West Midlands,18-24,48,23/11/2020,2,170,Round 7
West Midlands,25-34,48,23/11/2020,5,401,Round 7
West Midlands,35-44,48,23/11/2020,3,551,Round 7
West Midlands,45-54,48,23/11/2020,6,796,Round 7
West Midlands,55-64,48,23/11/2020,10,891,Round 7
West Midlands,65+,48,23/11/2020,1,1128,Round 7
Yorkshire and The Humber,5-12,48,23/11/2020,5,218,Round 7
Yorkshire and The Humber,13-17,48,23/11/2020,2,154,Round 7
Yorkshire and The Humber,18-24,48,23/11/2020,0,110,Round 7
Yorkshire and The Humber,25-34,48,23/11/2020,2,264,Round 7
Yorkshire and The Humber,35-44,48,23/11/2020,9,364,Round 7
Yorkshire and The Humber,45-54,48,23/11/2020,6,584,Round 7
Yorkshire and The Humber,55-64,48,23/11/2020,2,593,Round 7
Yorkshire and The Humber,65+,48,23/11/2020,5,830,Round 7
East Midlands,5-12,49,30/11/2020,0,86,Round 7
East Midlands,13-17,49,30/11/2020,0,65,Round 7
East Midlands,18-24,49,30/11/2020,0,43,Round 7
East Midlands,25-34,49,30/11/2020,3,124,Round 7
East Midlands,35-44,49,30/11/2020,1,170,Round 7
East Midlands,45-54,49,30/11/2020,2,229,Round 7
East Midlands,55-64,49,30/11/2020,1,234,Round 7
East Midlands,65+,49,30/11/2020,0,196,Round 7
East of England,5-12,49,30/11/2020,1,134,Round 7
East of England,13-17,49,30/11/2020,3,86,Round 7
East of England,18-24,49,30/11/2020,1,63,Round 7
East of England,25-34,49,30/11/2020,0,180,Round 7
East of England,35-44,49,30/11/2020,0,256,Round 7
East of England,45-54,49,30/11/2020,3,336,Round 7
East of England,55-64,49,30/11/2020,1,283,Round 7
East of England,65+,49,30/11/2020,2,283,Round 7
London,5-12,49,30/11/2020,1,138,Round 7
London,13-17,49,30/11/2020,5,61,Round 7
London,18-24,49,30/11/2020,0,65,Round 7
London,25-34,49,30/11/2020,3,313,Round 7
London,35-44,49,30/11/2020,0,355,Round 7
London,45-54,49,30/11/2020,2,291,Round 7
London,55-64,49,30/11/2020,2,222,Round 7
London,65+,49,30/11/2020,1,185,Round 7
North East,5-12,49,30/11/2020,0,28,Round 7
North East,13-17,49,30/11/2020,0,13,Round 7
North East,18-24,49,30/11/2020,0,14,Round 7
North East,25-34,49,30/11/2020,0,55,Round 7
North East,35-44,49,30/11/2020,1,49,Round 7
North East,45-54,49,30/11/2020,0,84,Round 7
North East,55-64,49,30/11/2020,0,87,Round 7
North East,65+,49,30/11/2020,1,95,Round 7
North West,5-12,49,30/11/2020,1,72,Round 7
North West,13-17,49,30/11/2020,1,48,Round 7
North West,18-24,49,30/11/2020,0,37,Round 7
North West,25-34,49,30/11/2020,2,122,Round 7
North West,35-44,49,30/11/2020,0,153,Round 7
North West,45-54,49,30/11/2020,1,244,Round 7
North West,55-64,49,30/11/2020,1,228,Round 7
North West,65+,49,30/11/2020,4,237,Round 7
South East,5-12,49,30/11/2020,6,219,Round 7
South East,13-17,49,30/11/2020,2,109,Round 7
South East,18-24,49,30/11/2020,1,107,Round 7
South East,25-34,49,30/11/2020,0,280,Round 7
South East,35-44,49,30/11/2020,4,428,Round 7
South East,45-54,49,30/11/2020,3,514,Round 7
South East,55-64,49,30/11/2020,3,477,Round 7
South East,65+,49,30/11/2020,1,460,Round 7
South West,5-12,49,30/11/2020,1,93,Round 7
South West,13-17,49,30/11/2020,0,80,Round 7
South West,18-24,49,30/11/2020,1,66,Round 7
South West,25-34,49,30/11/2020,1,153,Round 7
South West,35-44,49,30/11/2020,0,198,Round 7
South West,45-54,49,30/11/2020,0,247,Round 7
South West,55-64,49,30/11/2020,1,301,Round 7
South West,65+,49,30/11/2020,1,287,Round 7
West Midlands,5-12,49,30/11/2020,0,50,Round 7
West Midlands,13-17,49,30/11/2020,0,34,Round 7
West Midlands,18-24,49,30/11/2020,0,34,Round 7
West Midlands,25-34,49,30/11/2020,0,100,Round 7
West Midlands,35-44,49,30/11/2020,0,120,Round 7
West Midlands,45-54,49,30/11/2020,1,187,Round 7
West Midlands,55-64,49,30/11/2020,0,185,Round 7
West Midlands,65+,49,30/11/2020,0,185,Round 7
Yorkshire and The Humber,5-12,49,30/11/2020,1,44,Round 7
Yorkshire and The Humber,13-17,49,30/11/2020,2,25,Round 7
Yorkshire and The Humber,18-24,49,30/11/2020,0,34,Round 7
Yorkshire and The Humber,25-34,49,30/11/2020,2,68,Round 7
Yorkshire and The Humber,35-44,49,30/11/2020,0,97,Round 7
Yorkshire and The Humber,45-54,49,30/11/2020,1,132,Round 7
Yorkshire and The Humber,55-64,49,30/11/2020,1,145,Round 7
Yorkshire and The Humber,65+,49,30/11/2020,1,135,Round 7
East Midlands,5-12,53,28/12/2020,0,6,Round 8
East Midlands,13-17,53,28/12/2020,0,2,Round 8
East Midlands,18-24,53,28/12/2020,0,2,Round 8
East Midlands,25-34,53,28/12/2020,0,5,Round 8
East Midlands,35-44,53,28/12/2020,0,10,Round 8
East Midlands,45-54,53,28/12/2020,0,5,Round 8
East Midlands,55-64,53,28/12/2020,0,13,Round 8
East Midlands,65+,53,28/12/2020,0,12,Round 8
East of England,5-12,53,28/12/2020,0,5,Round 8
East of England,18-24,53,28/12/2020,1,6,Round 8
East of England,25-34,53,28/12/2020,0,12,Round 8
East of England,35-44,53,28/12/2020,1,11,Round 8
East of England,45-54,53,28/12/2020,0,9,Round 8
East of England,55-64,53,28/12/2020,0,11,Round 8
East of England,65+,53,28/12/2020,0,21,Round 8
London,5-12,53,28/12/2020,0,2,Round 8
London,13-17,53,28/12/2020,0,3,Round 8
London,18-24,53,28/12/2020,0,1,Round 8
London,25-34,53,28/12/2020,0,5,Round 8
London,45-54,53,28/12/2020,0,3,Round 8
London,55-64,53,28/12/2020,0,6,Round 8
London,65+,53,28/12/2020,0,5,Round 8
North East,5-12,53,28/12/2020,0,1,Round 8
North East,18-24,53,28/12/2020,0,3,Round 8
North East,35-44,53,28/12/2020,0,6,Round 8
North East,45-54,53,28/12/2020,0,5,Round 8
North East,55-64,53,28/12/2020,0,1,Round 8
North East,65+,53,28/12/2020,0,5,Round 8
North West,5-12,53,28/12/2020,0,4,Round 8
North West,13-17,53,28/12/2020,0,1,Round 8
North West,18-24,53,28/12/2020,0,3,Round 8
North West,25-34,53,28/12/2020,0,3,Round 8
North West,35-44,53,28/12/2020,0,10,Round 8
North West,45-54,53,28/12/2020,0,9,Round 8
North West,55-64,53,28/12/2020,0,11,Round 8
North West,65+,53,28/12/2020,0,19,Round 8
South East,5-12,53,28/12/2020,0,5,Round 8
South East,13-17,53,28/12/2020,0,1,Round 8
South East,18-24,53,28/12/2020,0,5,Round 8
South East,25-34,53,28/12/2020,0,7,Round 8
South East,35-44,53,28/12/2020,0,10,Round 8
South East,45-54,53,28/12/2020,0,18,Round 8
South East,55-64,53,28/12/2020,0,20,Round 8
South East,65+,53,28/12/2020,0,35,Round 8
South West,5-12,53,28/12/2020,0,1,Round 8
South West,13-17,53,28/12/2020,0,2,Round 8
South West,25-34,53,28/12/2020,1,7,Round 8
South West,35-44,53,28/12/2020,0,1,Round 8
South West,45-54,53,28/12/2020,0,5,Round 8
South West,55-64,53,28/12/2020,0,7,Round 8
South West,65+,53,28/12/2020,0,14,Round 8
West Midlands,5-12,53,28/12/2020,0,2,Round 8
West Midlands,13-17,53,28/12/2020,0,3,Round 8
West Midlands,18-24,53,28/12/2020,0,3,Round 8
West Midlands,25-34,53,28/12/2020,0,5,Round 8
West Midlands,35-44,53,28/12/2020,0,4,Round 8
West Midlands,45-54,53,28/12/2020,0,5,Round 8
West Midlands,55-64,53,28/12/2020,0,3,Round 8
West Midlands,65+,53,28/12/2020,0,15,Round 8
Yorkshire and The Humber,5-12,53,28/12/2020,0,2,Round 8
Yorkshire and The Humber,13-17,53,28/12/2020,0,1,Round 8
Yorkshire and The Humber,18-24,53,28/12/2020,0,7,Round 8
Yorkshire and The Humber,25-34,53,28/12/2020,0,3,Round 8
Yorkshire and The Humber,35-44,53,28/12/2020,0,4,Round 8
Yorkshire and The Humber,45-54,53,28/12/2020,0,3,Round 8
Yorkshire and The Humber,55-64,53,28/12/2020,0,5,Round 8
Yorkshire and The Humber,65+,53,28/12/2020,0,10,Round 8
East Midlands,5-12,54,04/01/2021,5,660,Round 8
East Midlands,13-17,54,04/01/2021,6,602,Round 8
East Midlands,18-24,54,04/01/2021,12,391,Round 8
East Midlands,25-34,54,04/01/2021,9,884,Round 8
East Midlands,35-44,54,04/01/2021,15,1306,Round 8
East Midlands,45-54,54,04/01/2021,28,1921,Round 8
East Midlands,55-64,54,04/01/2021,24,2571,Round 8
East Midlands,65+,54,04/01/2021,19,4235,Round 8
East of England,5-12,54,04/01/2021,15,788,Round 8
East of England,13-17,54,04/01/2021,17,709,Round 8
East of England,18-24,54,04/01/2021,8,527,Round 8
East of England,25-34,54,04/01/2021,25,1165,Round 8
East of England,35-44,54,04/01/2021,36,1691,Round 8
East of England,45-54,54,04/01/2021,47,2334,Round 8
East of England,55-64,54,04/01/2021,48,2956,Round 8
East of England,65+,54,04/01/2021,34,4616,Round 8
London,5-12,54,04/01/2021,14,513,Round 8
London,13-17,54,04/01/2021,17,431,Round 8
London,18-24,54,04/01/2021,16,365,Round 8
London,25-34,54,04/01/2021,35,1169,Round 8
London,35-44,54,04/01/2021,33,1373,Round 8
London,45-54,54,04/01/2021,36,1338,Round 8
London,55-64,54,04/01/2021,25,1357,Round 8
London,65+,54,04/01/2021,33,1657,Round 8
North East,5-12,54,04/01/2021,4,180,Round 8
North East,13-17,54,04/01/2021,3,168,Round 8
North East,18-24,54,04/01/2021,3,136,Round 8
North East,25-34,54,04/01/2021,3,278,Round 8
North East,35-44,54,04/01/2021,5,392,Round 8
North East,45-54,54,04/01/2021,5,529,Round 8
North East,55-64,54,04/01/2021,7,800,Round 8
North East,65+,54,04/01/2021,8,1182,Round 8
North West,5-12,54,04/01/2021,5,590,Round 8
North West,13-17,54,04/01/2021,9,528,Round 8
North West,18-24,54,04/01/2021,6,399,Round 8
North West,25-34,54,04/01/2021,13,809,Round 8
North West,35-44,54,04/01/2021,11,1136,Round 8
North West,45-54,54,04/01/2021,26,1715,Round 8
North West,55-64,54,04/01/2021,38,2319,Round 8
North West,65+,54,04/01/2021,29,3695,Round 8
South East,5-12,54,04/01/2021,27,1292,Round 8
South East,13-17,54,04/01/2021,33,1097,Round 8
South East,18-24,54,04/01/2021,23,826,Round 8
South East,25-34,54,04/01/2021,33,1589,Round 8
South East,35-44,54,04/01/2021,39,2668,Round 8
South East,45-54,54,04/01/2021,62,3751,Round 8
South East,55-64,54,04/01/2021,61,4506,Round 8
South East,65+,54,04/01/2021,71,7306,Round 8
South West,5-12,54,04/01/2021,2,403,Round 8
South West,13-17,54,04/01/2021,1,360,Round 8
South West,18-24,54,04/01/2021,7,291,Round 8
South West,25-34,54,04/01/2021,12,595,Round 8
South West,35-44,54,04/01/2021,11,866,Round 8
South West,45-54,54,04/01/2021,13,1270,Round 8
South West,55-64,54,04/01/2021,12,1868,Round 8
South West,65+,54,04/01/2021,29,3099,Round 8
West Midlands,5-12,54,04/01/2021,6,448,Round 8
West Midlands,13-17,54,04/01/2021,10,478,Round 8
West Midlands,18-24,54,04/01/2021,4,354,Round 8
West Midlands,25-34,54,04/01/2021,11,683,Round 8
West Midlands,35-44,54,04/01/2021,12,1041,Round 8
West Midlands,45-54,54,04/01/2021,20,1448,Round 8
West Midlands,55-64,54,04/01/2021,24,1864,Round 8
West Midlands,65+,54,04/01/2021,33,3094,Round 8
Yorkshire and The Humber,5-12,54,04/01/2021,7,356,Round 8
Yorkshire and The Humber,13-17,54,04/01/2021,3,343,Round 8
Yorkshire and The Humber,18-24,54,04/01/2021,5,226,Round 8
Yorkshire and The Humber,25-34,54,04/01/2021,5,512,Round 8
Yorkshire and The Humber,35-44,54,04/01/2021,4,733,Round 8
Yorkshire and The Humber,45-54,54,04/01/2021,11,1085,Round 8
Yorkshire and The Humber,55-64,54,04/01/2021,18,1558,Round 8
Yorkshire and The Humber,65+,54,04/01/2021,9,2369,Round 8
East Midlands,5-12,55,11/01/2021,9,694,Round 8
East Midlands,13-17,55,11/01/2021,9,526,Round 8
East Midlands,18-24,55,11/01/2021,8,317,Round 8
East Midlands,25-34,55,11/01/2021,16,686,Round 8
East Midlands,35-44,55,11/01/2021,12,1033,Round 8
East Midlands,45-54,55,11/01/2021,16,1423,Round 8
East Midlands,55-64,55,11/01/2021,12,1388,Round 8
East Midlands,65+,55,11/01/2021,10,1471,Round 8
East of England,5-12,55,11/01/2021,16,792,Round 8
East of England,13-17,55,11/01/2021,10,543,Round 8
East of England,18-24,55,11/01/2021,12,387,Round 8
East of England,25-34,55,11/01/2021,13,838,Round 8
East of England,35-44,55,11/01/2021,20,1181,Round 8
East of England,45-54,55,11/01/2021,17,1404,Round 8
East of England,55-64,55,11/01/2021,16,1411,Round 8
East of England,65+,55,11/01/2021,19,1515,Round 8
London,5-12,55,11/01/2021,8,495,Round 8
London,13-17,55,11/01/2021,7,299,Round 8
London,18-24,55,11/01/2021,10,282,Round 8
London,25-34,55,11/01/2021,18,795,Round 8
London,35-44,55,11/01/2021,27,945,Round 8
London,45-54,55,11/01/2021,26,845,Round 8
London,55-64,55,11/01/2021,15,703,Round 8
London,65+,55,11/01/2021,12,618,Round 8
North East,5-12,55,11/01/2021,2,134,Round 8
North East,13-17,55,11/01/2021,1,71,Round 8
North East,18-24,55,11/01/2021,0,72,Round 8
North East,25-34,55,11/01/2021,3,154,Round 8
North East,35-44,55,11/01/2021,3,236,Round 8
North East,45-54,55,11/01/2021,3,296,Round 8
North East,55-64,55,11/01/2021,0,269,Round 8
North East,65+,55,11/01/2021,5,312,Round 8
North West,5-12,55,11/01/2021,6,427,Round 8
North West,13-17,55,11/01/2021,5,280,Round 8
North West,18-24,55,11/01/2021,1,226,Round 8
North West,25-34,55,11/01/2021,10,517,Round 8
North West,35-44,55,11/01/2021,11,754,Round 8
North West,45-54,55,11/01/2021,8,927,Round 8
North West,55-64,55,11/01/2021,13,1034,Round 8
North West,65+,55,11/01/2021,12,1072,Round 8
South East,5-12,55,11/01/2021,18,1354,Round 8
South East,13-17,55,11/01/2021,19,978,Round 8
South East,18-24,55,11/01/2021,14,554,Round 8
South East,25-34,55,11/01/2021,18,1203,Round 8
South East,35-44,55,11/01/2021,21,1878,Round 8
South East,45-54,55,11/01/2021,34,2343,Round 8
South East,55-64,55,11/01/2021,44,2151,Round 8
South East,65+,55,11/01/2021,30,2256,Round 8
South West,5-12,55,11/01/2021,4,491,Round 8
South West,13-17,55,11/01/2021,4,352,Round 8
South West,18-24,55,11/01/2021,0,231,Round 8
South West,25-34,55,11/01/2021,3,440,Round 8
South West,35-44,55,11/01/2021,1,654,Round 8
South West,45-54,55,11/01/2021,5,911,Round 8
South West,55-64,55,11/01/2021,2,1021,Round 8
South West,65+,55,11/01/2021,5,1327,Round 8
West Midlands,5-12,55,11/01/2021,7,403,Round 8
West Midlands,13-17,55,11/01/2021,7,272,Round 8
West Midlands,18-24,55,11/01/2021,4,180,Round 8
West Midlands,25-34,55,11/01/2021,7,435,Round 8
West Midlands,35-44,55,11/01/2021,10,564,Round 8
West Midlands,45-54,55,11/01/2021,10,817,Round 8
West Midlands,55-64,55,11/01/2021,13,825,Round 8
West Midlands,65+,55,11/01/2021,6,876,Round 8
Yorkshire and The Humber,5-12,55,11/01/2021,1,236,Round 8
Yorkshire and The Humber,13-17,55,11/01/2021,1,169,Round 8
Yorkshire and The Humber,18-24,55,11/01/2021,3,131,Round 8
Yorkshire and The Humber,25-34,55,11/01/2021,4,254,Round 8
Yorkshire and The Humber,35-44,55,11/01/2021,4,384,Round 8
Yorkshire and The Humber,45-54,55,11/01/2021,4,466,Round 8
Yorkshire and The Humber,55-64,55,11/01/2021,6,528,Round 8
Yorkshire and The Humber,65+,55,11/01/2021,4,501,Round 8
East Midlands,5-12,56,18/01/2021,1,124,Round 8
East Midlands,13-17,56,18/01/2021,0,49,Round 8
East Midlands,18-24,56,18/01/2021,1,73,Round 8
East Midlands,25-34,56,18/01/2021,2,151,Round 8
East Midlands,35-44,56,18/01/2021,3,244,Round 8
East Midlands,45-54,56,18/01/2021,4,281,Round 8
East Midlands,55-64,56,18/01/2021,1,235,Round 8
East Midlands,65+,56,18/01/2021,3,188,Round 8
East of England,5-12,56,18/01/2021,0,199,Round 8
East of England,13-17,56,18/01/2021,3,110,Round 8
East of England,18-24,56,18/01/2021,1,99,Round 8
East of England,25-34,56,18/01/2021,6,224,Round 8
East of England,35-44,56,18/01/2021,5,368,Round 8
East of England,45-54,56,18/01/2021,7,374,Round 8
