nhs_region,age_group,react_week_number,react_week_start_date,number_positive,number_samples,round
North East and Yorkshire,45-54,49,30/11/2020,1,245,Round 7
North East and Yorkshire,55-64,49,30/11/2020,1,255,Round 7
North East and Yorkshire,65+,49,30/11/2020,2,250,Round 7
North West,5-12,49,30/11/2020,1,67,Round 7
North West,13-17,49,30/11/2020,1,41,Round 7
North West,18-24,49,30/11/2020,0,35,Round 7
North West,25-34,49,30/11/2020,2,112,Round 7
North West,35-44,49,30/11/2020,0,141,Round 7
North West,45-54,49,30/11/2020,1,229,Round 7
North West,55-64,49,30/11/2020,1,215,Round 7
North West,65+,49,30/11/2020,4,224,Round 7
South East,5-12,49,30/11/2020,6,214,Round 7
South East,13-17,49,30/11/2020,2,108,Round 7
South East,18-24,49,30/11/2020,1,104,Round 7
South East,25-34,49,30/11/2020,0,274,Round 7
South East,35-44,49,30/11/2020,4,416,Round 7
South East,45-54,49,30/11/2020,3,506,Round 7
South East,55-64,49,30/11/2020,3,468,Round 7
South East,65+,49,30/11/2020,1,456,Round 7
South West,5-12,49,30/11/2020,1,93,Round 7
South West,13-17,49,30/11/2020,0,80,Round 7
South West,18-24,49,30/11/2020,1,66,Round 7
South West,25-34,49,30/11/2020,1,153,Round 7
South West,35-44,49,30/11/2020,0,199,Round 7
South West,45-54,49,30/11/2020,0,247,Round 7
South West,55-64,49,30/11/2020,1,301,Round 7
South West,65+,49,30/11/2020,1,287,Round 7
East of England,5-12,53,28/12/2020,0,5,Round 8
East of England,18-24,53,28/12/2020,1,6,Round 8
East of England,25-34,53,28/12/2020,0,12,Round 8
East of England,35-44,53,28/12/2020,1,11,Round 8
East of England,45-54,53,28/12/2020,0,9,Round 8
East of England,55-64,53,28/12/2020,0,11,Round 8
East of England,65+,53,28/12/2020,0,21,Round 8
London,5-12,53,28/12/2020,0,2,Round 8
London,13-17,53,28/12/2020,0,3,Round 8
London,18-24,53,28/12/2020,0,1,Round 8
London,25-34,53,28/12/2020,0,5,Round 8
London,45-54,53,28/12/2020,0,3,Round 8
London,55-64,53,28/12/2020,0,6,Round 8
London,65+,53,28/12/2020,0,5,Round 8
Midlands,5-12,53,28/12/2020,0,8,Round 8
Midlands,13-17,53,28/12/2020,0,5,Round 8
Midlands,18-24,53,28/12/2020,0,5,Round 8
Midlands,25-34,53,28/12/2020,0,9,Round 8
Midlands,35-44,53,28/12/2020,0,14,Round 8
Midlands,45-54,53,28/12/2020,0,10,Round 8
Midlands,55-64,53,28/12/2020,0,16,Round 8
Midlands,65+,53,28/12/2020,0,26,Round 8
North East and Yorkshire,5-12,53,28/12/2020,0,3,Round 8
North East and Yorkshire,13-17,53,28/12/2020,0,1,Round 8
North East and Yorkshire,18-24,53,28/12/2020,0,10,Round 8
North East and Yorkshire,25-34,53,28/12/2020,0,4,Round 8
North East and Yorkshire,35-44,53,28/12/2020,0,12,Round 8
North East and Yorkshire,45-54,53,28/12/2020,0,9,Round 8
North East and Yorkshire,55-64,53,28/12/2020,0,9,Round 8
North East and Yorkshire,65+,53,28/12/2020,0,20,Round 8
North West,5-12,53,28/12/2020,0,4,Round 8
North West,13-17,53,28/12/2020,0,1,Round 8
North West,18-24,53,28/12/2020,0,3,Round 8
North West,25-34,53,28/12/2020,0,3,Round 8
North West,35-44,53,28/12/2020,0,8,Round 8
North West,45-54,53,28/12/2020,0,8,Round 8
North West,55-64,53,28/12/2020,0,8,Round 8
North West,65+,53,28/12/2020,0,15,Round 8
South East,5-12,53,28/12/2020,0,5,Round 8
South East,13-17,53,28/12/2020,0,1,Round 8
South East,18-24,53,28/12/2020,0,5,Round 8
South East,25-34,53,28/12/2020,0,7,Round 8
South East,35-44,53,28/12/2020,0,10,Round 8
South East,45-54,53,28/12/2020,0,18,Round 8
South East,55-64,53,28/12/2020,0,20,Round 8
South East,65+,53,28/12/2020,0,35,Round 8
South West,5-12,53,28/12/2020,0,1,Round 8
South West,13-17,53,28/12/2020,0,2,Round 8
South West,25-34,53,28/12/2020,1,7,Round 8
South West,35-44,53,28/12/2020,0,1,Round 8
South West,45-54,53,28/12/2020,0,5,Round 8
South West,55-64,53,28/12/2020,0,7,Round 8
South West,65+,53,28/12/2020,0,14,Round 8
East of England,5-12,54,04/01/2021,15,807,Round 8
East of England,13-17,54,04/01/2021,18,728,Round 8
East of England,18-24,54,04/01/2021,8,537,Round 8
East of England,25-34,54,04/01/2021,27,1197,Round 8
East of England,35-44,54,04/01/2021,38,1744,Round 8
East of England,45-54,54,04/01/2021,47,2404,Round 8
East of England,55-64,54,04/01/2021,51,3035,Round 8
East of England,65+,54,04/01/2021,34,4725,Round 8
London,5-12,54,04/01/2021,14,513,Round 8
London,13-17,54,04/01/2021,17,431,Round 8
London,18-24,54,04/01/2021,16,364,Round 8
London,25-34,54,04/01/2021,35,1166,Round 8
London,35-44,54,04/01/2021,33,1373,Round 8
London,45-54,54,04/01/2021,36,1337,Round 8
London,55-64,54,04/01/2021,25,1354,Round 8
London,65+,54,04/01/2021,33,1657,Round 8
Midlands,5-12,54,04/01/2021,10,1083,Round 8
Midlands,13-17,54,04/01/2021,16,1060,Round 8
Midlands,18-24,54,04/01/2021,16,731,Round 8
Midlands,25-34,54,04/01/2021,20,1538,Round 8
Midlands,35-44,54,04/01/2021,27,2302,Round 8
Midlands,45-54,54,04/01/2021,46,3296,Round 8
Midlands,55-64,54,04/01/2021,48,4335,Round 8
Midlands,65+,54,04/01/2021,52,7132,Round 8
North East and Yorkshire,5-12,54,04/01/2021,13,617,Round 8
North East and Yorkshire,13-17,54,04/01/2021,8,596,Round 8
North East and Yorkshire,18-24,54,04/01/2021,9,431,Round 8
North East and Yorkshire,25-34,54,04/01/2021,8,910,Round 8
North East and Yorkshire,35-44,54,04/01/2021,10,1282,Round 8
North East and Yorkshire,45-54,54,04/01/2021,20,1864,Round 8
North East and Yorkshire,55-64,54,04/01/2021,29,2705,Round 8
North East and Yorkshire,65+,54,04/01/2021,22,4113,Round 8
North West,5-12,54,04/01/2021,4,532,Round 8
North West,13-17,54,04/01/2021,7,460,Round 8
North West,18-24,54,04/01/2021,5,343,Round 8
North West,25-34,54,04/01/2021,13,714,Round 8
North West,35-44,54,04/01/2021,10,1019,Round 8
North West,45-54,54,04/01/2021,24,1529,Round 8
North West,55-64,54,04/01/2021,34,2063,Round 8
North West,65+,54,04/01/2021,24,3305,Round 8
South East,5-12,54,04/01/2021,27,1272,Round 8
South East,13-17,54,04/01/2021,32,1079,Round 8
South East,18-24,54,04/01/2021,23,815,Round 8
South East,25-34,54,04/01/2021,31,1554,Round 8
South East,35-44,54,04/01/2021,37,2614,Round 8
South East,45-54,54,04/01/2021,62,3684,Round 8
South East,55-64,54,04/01/2021,58,4428,Round 8
South East,65+,54,04/01/2021,71,7215,Round 8
South West,5-12,54,04/01/2021,2,404,Round 8
South West,13-17,54,04/01/2021,1,360,Round 8
South West,18-24,54,04/01/2021,7,292,Round 8
South West,25-34,54,04/01/2021,12,597,Round 8
South West,35-44,54,04/01/2021,11,868,Round 8
South West,45-54,54,04/01/2021,13,1272,Round 8
South West,55-64,54,04/01/2021,12,1873,Round 8
South West,65+,54,04/01/2021,29,3100,Round 8
East of England,5-12,55,11/01/2021,17,807,Round 8
East of England,13-17,55,11/01/2021,11,558,Round 8
East of England,18-24,55,11/01/2021,12,394,Round 8
East of England,25-34,55,11/01/2021,13,865,Round 8
East of England,35-44,55,11/01/2021,20,1204,Round 8
East of England,45-54,55,11/01/2021,18,1444,Round 8
East of England,55-64,55,11/01/2021,16,1450,Round 8
East of England,65+,55,11/01/2021,19,1549,Round 8
London,5-12,55,11/01/2021,8,495,Round 8
London,13-17,55,11/01/2021,7,299,Round 8
London,18-24,55,11/01/2021,10,282,Round 8
London,25-34,55,11/01/2021,18,794,Round 8
London,35-44,55,11/01/2021,27,944,Round 8
London,45-54,55,11/01/2021,26,845,Round 8
London,55-64,55,11/01/2021,15,703,Round 8
London,65+,55,11/01/2021,12,618,Round 8
Midlands,5-12,55,11/01/2021,16,1079,Round 8
Midlands,13-17,55,11/01/2021,16,779,Round 8
Midlands,18-24,55,11/01/2021,12,489,Round 8
Midlands,25-34,55,11/01/2021,23,1101,Round 8
Midlands,35-44,55,11/01/2021,22,1556,Round 8
Midlands,45-54,55,11/01/2021,26,2196,Round 8
Midlands,55-64,55,11/01/2021,25,2152,Round 8
Midlands,65+,55,11/01/2021,16,2298,Round 8
North East and Yorkshire,5-12,55,11/01/2021,4,417,Round 8
North East and Yorkshire,13-17,55,11/01/2021,2,278,Round 8
North East and Yorkshire,18-24,55,11/01/2021,3,225,Round 8
North East and Yorkshire,25-34,55,11/01/2021,8,460,Round 8
North East and Yorkshire,35-44,55,11/01/2021,7,698,Round 8
North East and Yorkshire,45-54,55,11/01/2021,7,869,Round 8
North East and Yorkshire,55-64,55,11/01/2021,6,922,Round 8
North East and Yorkshire,65+,55,11/01/2021,9,922,Round 8
North West,5-12,55,11/01/2021,5,396,Round 8
North West,13-17,55,11/01/2021,5,257,Round 8
North West,18-24,55,11/01/2021,1,210,Round 8
North West,25-34,55,11/01/2021,9,480,Round 8
North West,35-44,55,11/01/2021,11,709,Round 8
North West,45-54,55,11/01/2021,8,851,Round 8
North West,55-64,55,11/01/2021,13,953,Round 8
North West,65+,55,11/01/2021,12,999,Round 8
South East,5-12,55,11/01/2021,17,1338,Round 8
South East,13-17,55,11/01/2021,18,966,Round 8
South East,18-24,55,11/01/2021,14,549,Round 8
South East,25-34,55,11/01/2021,18,1177,Round 8
South East,35-44,55,11/01/2021,21,1853,Round 8
South East,45-54,55,11/01/2021,33,2312,Round 8
South East,55-64,55,11/01/2021,44,2124,Round 8
South East,65+,55,11/01/2021,30,2230,Round 8
South West,5-12,55,11/01/2021,4,494,Round 8
South West,13-17,55,11/01/2021,4,352,Round 8
South West,18-24,55,11/01/2021,0,231,Round 8
South West,25-34,55,11/01/2021,3,440,Round 8
South West,35-44,55,11/01/2021,1,656,Round 8
South West,45-54,55,11/01/2021,5,911,Round 8
South West,55-64,55,11/01/2021,2,1021,Round 8
South West,65+,55,11/01/2021,5,1328,Round 8
East of England,5-12,56,18/01/2021,0,202,Round 8
East of England,13-17,56,18/01/2021,3,110,Round 8
East of England,18-24,56,18/01/2021,1,101,Round 8
East of England,25-34,56,18/01/2021,6,229,Round 8
East of England,35-44,56,18/01/2021,5,377,Round 8
East of England,45-54,56,18/01/2021,7,384,Round 8
East of England,55-64,56,18/01/2021,6,346,Round 8
East of England,65+,56,18/01/2021,2,271,Round 8
London,5-12,56,18/01/2021,3,179,Round 8
London,13-17,56,18/01/2021,3,64,Round 8
London,18-24,56,18/01/2021,5,93,Round 8
London,25-34,56,18/01/2021,7,390,Round 8
London,35-44,56,18/01/2021,10,442,Round 8
London,45-54,56,18/01/2021,6,357,Round 8
London,55-64,56,18/01/2021,6,263,Round 8
London,65+,56,18/01/2021,3,204,Round 8
Midlands,5-12,56,18/01/2021,1,214,Round 8
Midlands,13-17,56,18/01/2021,0,90,Round 8
Midlands,18-24,56,18/01/2021,3,133,Round 8
Midlands,25-34,56,18/01/2021,4,262,Round 8
Midlands,35-44,56,18/01/2021,6,406,Round 8
Midlands,45-54,56,18/01/2021,5,498,Round 8
Midlands,55-64,56,18/01/2021,6,456,Round 8
Midlands,65+,56,18/01/2021,3,337,Round 8
North East and Yorkshire,5-12,56,18/01/2021,0,116,Round 8
North East and Yorkshire,13-17,56,18/01/2021,0,53,Round 8
North East and Yorkshire,18-24,56,18/01/2021,1,63,Round 8
North East and Yorkshire,25-34,56,18/01/2021,2,139,Round 8
North East and Yorkshire,35-44,56,18/01/2021,2,214,Round 8
North East and Yorkshire,45-54,56,18/01/2021,3,260,Round 8
North East and Yorkshire,55-64,56,18/01/2021,3,259,Round 8
North East and Yorkshire,65+,56,18/01/2021,1,192,Round 8
North West,5-12,56,18/01/2021,1,90,Round 8
North West,13-17,56,18/01/2021,1,41,Round 8
North West,18-24,56,18/01/2021,1,51,Round 8
North West,25-34,56,18/01/2021,1,116,Round 8
North West,35-44,56,18/01/2021,1,195,Round 8
North West,45-54,56,18/01/2021,7,239,Round 8
North West,55-64,56,18/01/2021,0,232,Round 8
North West,65+,56,18/01/2021,1,185,Round 8
South East,5-12,56,18/01/2021,3,287,Round 8
South East,13-17,56,18/01/2021,1,151,Round 8
South East,18-24,56,18/01/2021,3,126,Round 8
South East,25-34,56,18/01/2021,0,332,Round 8
South East,35-44,56,18/01/2021,7,516,Round 8
South East,45-54,56,18/01/2021,5,576,Round 8
South East,55-64,56,18/01/2021,5,517,Round 8
South East,65+,56,18/01/2021,2,366,Round 8
South West,5-12,56,18/01/2021,3,175,Round 8
South West,13-17,56,18/01/2021,0,114,Round 8
South West,18-24,56,18/01/2021,1,124,Round 8
South West,25-34,56,18/01/2021,1,207,Round 8
South West,35-44,56,18/01/2021,1,324,Round 8
South West,45-54,56,18/01/2021,1,393,Round 8
South West,55-64,56,18/01/2021,3,397,Round 8
South West,65+,56,18/01/2021,1,364,Round 8
East of England,5-12,58,01/02/2021,0,216,Round 9
East of England,13-17,58,01/02/2021,3,222,Round 9
East of England,18-24,58,01/02/2021,1,152,Round 9
East of England,25-34,58,01/02/2021,1,234,Round 9
East of England,35-44,58,01/02/2021,0,285,Round 9
East of England,45-54,58,01/02/2021,1,386,Round 9
East of England,55-64,58,01/02/2021,5,547,Round 9
East of England,65+,58,01/02/2021,0,686,Round 9
London,5-12,58,01/02/2021,0,89,Round 9
London,13-17,58,01/02/2021,0,107,Round 9
London,18-24,58,01/02/2021,0,57,Round 9
London,25-34,58,01/02/2021,1,128,Round 9
London,35-44,58,01/02/2021,1,182,Round 9
London,45-54,58,01/02/2021,2,201,Round 9
London,55-64,58,01/02/2021,3,178,Round 9
London,65+,58,01/02/2021,2,223,Round 9
Midlands,5-12,58,01/02/2021,2,324,Round 9
Midlands,13-17,58,01/02/2021,2,338,Round 9
Midlands,18-24,58,01/02/2021,0,223,Round 9
Midlands,25-34,58,01/02/2021,2,362,Round 9
Midlands,35-44,58,01/02/2021,3,449,Round 9
Midlands,45-54,58,01/02/2021,3,559,Round 9
Midlands,55-64,58,01/02/2021,6,778,Round 9
Midlands,65+,58,01/02/2021,2,1157,Round 9
North East and Yorkshire,5-12,58,01/02/2021,1,170,Round 9
North East and Yorkshire,13-17,58,01/02/2021,1,154,Round 9
North East and Yorkshire,18-24,58,01/02/2021,1,98,Round 9
North East and Yorkshire,25-34,58,01/02/2021,1,173,Round 9
North East and Yorkshire,35-44,58,01/02/2021,2,221,Round 9
North East and Yorkshire,45-54,58,01/02/2021,3,304,Round 9
North East and Yorkshire,55-64,58,01/02/2021,2,399,Round 9
North East and Yorkshire,65+,58,01/02/2021,6,668,Round 9
North West,5-12,58,01/02/2021,5,145,Round 9
North West,13-17,58,01/02/2021,3,168,Round 9
North West,18-24,58,01/02/2021,1,91,Round 9
North West,25-34,58,01/02/2021,3,169,Round 9
North West,35-44,58,01/02/2021,3,184,Round 9
North West,45-54,58,01/02/2021,4,276,Round 9
North West,55-64,58,01/02/2021,4,375,Round 9
North West,65+,58,01/02/2021,2,567,Round 9
South East,5-12,58,01/02/2021,4,295,Round 9
South East,13-17,58,01/02/2021,1,359,Round 9
South East,18-24,58,01/02/2021,0,160,Round 9
South East,25-34,58,01/02/2021,1,273,Round 9
South East,35-44,58,01/02/2021,1,417,Round 9
South East,45-54,58,01/02/2021,1,569,Round 9
South East,55-64,58,01/02/2021,3,705,Round 9
South East,65+,58,01/02/2021,3,1159,Round 9
South West,5-12,58,01/02/2021,2,136,Round 9
South West,13-17,58,01/02/2021,0,117,Round 9
South West,18-24,58,01/02/2021,0,93,Round 9
South West,25-34,58,01/02/2021,0,154,Round 9
South West,35-44,58,01/02/2021,1,176,Round 9
South West,45-54,58,01/02/2021,2,231,Round 9
South West,55-64,58,01/02/2021,2,369,Round 9
South West,65+,58,01/02/2021,1,606,Round 9
East of England,5-12,59,08/02/2021,9,1043,Round 9
East of England,13-17,59,08/02/2021,1,851,Round 9
East of England,18-24,59,08/02/2021,6,495,Round 9
East of England,25-34,59,08/02/2021,8,1034,Round 9
East of England,35-44,59,08/02/2021,5,1572,Round 9
East of England,45-54,59,08/02/2021,10,1987,Round 9
East of England,55-64,59,08/02/2021,10,2432,Round 9
East of England,65+,59,08/02/2021,8,3405,Round 9
London,5-12,59,08/02/2021,5,718,Round 9
London,13-17,59,08/02/2021,2,554,Round 9
London,18-24,59,08/02/2021,2,359,Round 9
London,25-34,59,08/02/2021,5,1102,Round 9
London,35-44,59,08/02/2021,7,1255,Round 9
London,45-54,59,08/02/2021,5,1209,Round 9
London,55-64,59,08/02/2021,8,1147,Round 9
London,65+,59,08/02/2021,5,1291,Round 9
Midlands,5-12,59,08/02/2021,13,1612,Round 9
Midlands,13-17,59,08/02/2021,5,1328,Round 9
Midlands,18-24,59,08/02/2021,10,718,Round 9
Midlands,25-34,59,08/02/2021,13,1590,Round 9
Midlands,35-44,59,08/02/2021,14,2226,Round 9
Midlands,45-54,59,08/02/2021,18,3177,Round 9
Midlands,55-64,59,08/02/2021,17,4174,Round 9
Midlands,65+,59,08/02/2021,8,5524,Round 9
North East and Yorkshire,5-12,59,08/02/2021,6,794,Round 9
North East and Yorkshire,13-17,59,08/02/2021,8,685,Round 9
North East and Yorkshire,18-24,59,08/02/2021,2,400,Round 9
North East and Yorkshire,25-34,59,08/02/2021,4,849,Round 9
North East and Yorkshire,35-44,59,08/02/2021,2,1162,Round 9
North East and Yorkshire,45-54,59,08/02/2021,9,1664,Round 9
North East and Yorkshire,55-64,59,08/02/2021,13,2324,Round 9
North East and Yorkshire,65+,59,08/02/2021,8,3136,Round 9
North West,5-12,59,08/02/2021,11,661,Round 9
North West,13-17,59,08/02/2021,5,654,Round 9
North West,18-24,59,08/02/2021,3,371,Round 9
North West,25-34,59,08/02/2021,7,714,Round 9
North West,35-44,59,08/02/2021,6,1049,Round 9
North West,45-54,59,08/02/2021,9,1513,Round 9
North West,55-64,59,08/02/2021,9,1985,Round 9
North West,65+,59,08/02/2021,10,2756,Round 9
South East,5-12,59,08/02/2021,5,1628,Round 9
South East,13-17,59,08/02/2021,4,1350,Round 9
South East,18-24,59,08/02/2021,5,766,Round 9
South East,25-34,59,08/02/2021,4,1401,Round 9
South East,35-44,59,08/02/2021,9,2283,Round 9
South East,45-54,59,08/02/2021,10,3188,Round 9
South East,55-64,59,08/02/2021,12,3832,Round 9
South East,65+,59,08/02/2021,15,5116,Round 9
South West,5-12,59,08/02/2021,0,664,Round 9
South West,13-17,59,08/02/2021,2,546,Round 9
South West,18-24,59,08/02/2021,0,302,Round 9
South West,25-34,59,08/02/2021,1,603,Round 9
South West,35-44,59,08/02/2021,1,917,Round 9
South West,45-54,59,08/02/2021,6,1341,Round 9
South West,55-64,59,08/02/2021,4,1769,Round 9
South West,65+,59,08/02/2021,5,2669,Round 9
East of England,5-12,60,15/02/2021,3,794,Round 9
East of England,13-17,60,15/02/2021,1,411,Round 9
East of England,18-24,60,15/02/2021,1,352,Round 9
East of England,25-34,60,15/02/2021,1,809,Round 9
East of England,35-44,60,15/02/2021,3,1201,Round 9
East of England,45-54,60,15/02/2021,3,1561,Round 9
East of England,55-64,60,15/02/2021,4,1535,Round 9
East of England,65+,60,15/02/2021,3,1637,Round 9
London,5-12,60,15/02/2021,2,582,Round 9
London,13-17,60,15/02/2021,1,261,Round 9
London,18-24,60,15/02/2021,0,262,Round 9
London,25-34,60,15/02/2021,6,992,Round 9
London,35-44,60,15/02/2021,10,1215,Round 9
London,45-54,60,15/02/2021,10,1104,Round 9
London,55-64,60,15/02/2021,8,918,Round 9
London,65+,60,15/02/2021,3,841,Round 9
Midlands,5-12,60,15/02/2021,3,903,Round 9
Midlands,13-17,60,15/02/2021,2,505,Round 9
Midlands,18-24,60,15/02/2021,2,439,Round 9
Midlands,25-34,60,15/02/2021,0,1021,Round 9
Midlands,35-44,60,15/02/2021,11,1480,Round 9
Midlands,45-54,60,15/02/2021,12,2034,Round 9
Midlands,55-64,60,15/02/2021,7,2046,Round 9
Midlands,65+,60,15/02/2021,4,2097,Round 9
North East and Yorkshire,5-12,60,15/02/2021,1,471,Round 9
North East and Yorkshire,13-17,60,15/02/2021,1,307,Round 9
North East and Yorkshire,18-24,60,15/02/2021,0,258,Round 9
North East and Yorkshire,25-34,60,15/02/2021,1,533,Round 9
North East and Yorkshire,35-44,60,15/02/2021,4,827,Round 9
North East and Yorkshire,45-54,60,15/02/2021,7,1147,Round 9
North East and Yorkshire,55-64,60,15/02/2021,4,1225,Round 9
North East and Yorkshire,65+,60,15/02/2021,2,1285,Round 9
North West,5-12,60,15/02/2021,2,453,Round 9
North West,13-17,60,15/02/2021,0,251,Round 9
North West,18-24,60,15/02/2021,1,212,Round 9
North West,25-34,60,15/02/2021,6,535,Round 9
North West,35-44,60,15/02/2021,1,758,Round 9
North West,45-54,60,15/02/2021,4,1056,Round 9
North West,55-64,60,15/02/2021,2,1125,Round 9
North West,65+,60,15/02/2021,2,1097,Round 9
South East,5-12,60,15/02/2021,3,1067,Round 9
South East,13-17,60,15/02/2021,2,556,Round 9
South East,18-24,60,15/02/2021,4,512,Round 9
South East,25-34,60,15/02/2021,2,1089,Round 9
South East,35-44,60,15/02/2021,8,1758,Round 9
South East,45-54,60,15/02/2021,8,2268,Round 9
South East,55-64,60,15/02/2021,6,2218,Round 9
South East,65+,60,15/02/2021,2,2267,Round 9
South West,5-12,60,15/02/2021,1,447,Round 9
South West,13-17,60,15/02/2021,1,252,Round 9
South West,18-24,60,15/02/2021,0,248,Round 9
South West,25-34,60,15/02/2021,0,499,Round 9
South West,35-44,60,15/02/2021,1,743,Round 9
South West,45-54,60,15/02/2021,1,1010,Round 9
South West,55-64,60,15/02/2021,3,1088,Round 9
South West,65+,60,15/02/2021,1,1140,Round 9
East of England,5-12,61,22/02/2021,0,49,Round 9
