"region","age_group","react_week_number","react_week_start_date","number_positive","number_samples","round"
"North West","65+",101,2021-11-29,12,1805,"Round 16"
"North West","65+",102,2021-12-06,1,598,"Round 16"
"North West","65+",103,2021-12-13,0,109,"Round 16"
"Yorkshire and The Humber","35-44",100,2021-11-22,8,259,"Round 16"
"Yorkshire and The Humber","35-44",101,2021-11-29,5,458,"Round 16"
"Yorkshire and The Humber","35-44",102,2021-12-06,3,238,"Round 16"
"Yorkshire and The Humber","35-44",103,2021-12-13,1,86,"Round 16"
"Yorkshire and The Humber","5-12",100,2021-11-22,9,117,"Round 16"
"Yorkshire and The Humber","5-12",101,2021-11-29,10,216,"Round 16"
"Yorkshire and The Humber","5-12",102,2021-12-06,6,129,"Round 16"
"Yorkshire and The Humber","5-12",103,2021-12-13,0,36,"Round 16"
"Yorkshire and The Humber","13-17",100,2021-11-22,4,140,"Round 16"
"Yorkshire and The Humber","13-17",101,2021-11-29,3,172,"Round 16"
"Yorkshire and The Humber","13-17",102,2021-12-06,0,86,"Round 16"
"Yorkshire and The Humber","13-17",103,2021-12-13,0,24,"Round 16"
"Yorkshire and The Humber","18-24",100,2021-11-22,2,40,"Round 16"
"Yorkshire and The Humber","18-24",101,2021-11-29,0,86,"Round 16"
"Yorkshire and The Humber","18-24",102,2021-12-06,0,36,"Round 16"
"Yorkshire and The Humber","18-24",103,2021-12-13,0,13,"Round 16"
"Yorkshire and The Humber","25-34",100,2021-11-22,0,150,"Round 16"
"Yorkshire and The Humber","25-34",101,2021-11-29,1,226,"Round 16"
"Yorkshire and The Humber","25-34",102,2021-12-06,4,145,"Round 16"
"Yorkshire and The Humber","25-34",103,2021-12-13,0,46,"Round 16"
"Yorkshire and The Humber","45-54",100,2021-11-22,3,415,"Round 16"
"Yorkshire and The Humber","45-54",101,2021-11-29,8,710,"Round 16"
"Yorkshire and The Humber","45-54",102,2021-12-06,5,315,"Round 16"
"Yorkshire and The Humber","45-54",103,2021-12-13,2,84,"Round 16"
"Yorkshire and The Humber","55-64",100,2021-11-22,3,577,"Round 16"
"Yorkshire and The Humber","55-64",101,2021-11-29,7,992,"Round 16"
"Yorkshire and The Humber","55-64",102,2021-12-06,2,368,"Round 16"
"Yorkshire and The Humber","55-64",103,2021-12-13,0,75,"Round 16"
"Yorkshire and The Humber","65+",100,2021-11-22,3,934,"Round 16"
"Yorkshire and The Humber","65+",101,2021-11-29,5,1407,"Round 16"
"Yorkshire and The Humber","65+",102,2021-12-06,1,471,"Round 16"
"Yorkshire and The Humber","65+",103,2021-12-13,0,88,"Round 16"
"East Midlands","35-44",100,2021-11-22,5,259,"Round 16"
"East Midlands","35-44",101,2021-11-29,10,393,"Round 16"
"East Midlands","35-44",102,2021-12-06,4,210,"Round 16"
"East Midlands","35-44",103,2021-12-13,1,69,"Round 16"
"East Midlands","5-12",100,2021-11-22,11,123,"Round 16"
"East Midlands","5-12",101,2021-11-29,11,207,"Round 16"
"East Midlands","5-12",102,2021-12-06,5,110,"Round 16"
"East Midlands","5-12",103,2021-12-13,1,29,"Round 16"
"East Midlands","13-17",100,2021-11-22,8,144,"Round 16"
"East Midlands","13-17",101,2021-11-29,1,141,"Round 16"
"East Midlands","13-17",102,2021-12-06,3,66,"Round 16"
"East Midlands","13-17",103,2021-12-13,0,22,"Round 16"
"East Midlands","18-24",100,2021-11-22,0,59,"Round 16"
"East Midlands","18-24",101,2021-11-29,1,101,"Round 16"
"East Midlands","18-24",102,2021-12-06,1,35,"Round 16"
"East Midlands","18-24",103,2021-12-13,1,19,"Round 16"
"East Midlands","25-34",100,2021-11-22,2,138,"Round 16"
"East Midlands","25-34",101,2021-11-29,0,193,"Round 16"
"East Midlands","25-34",102,2021-12-06,1,129,"Round 16"
"East Midlands","25-34",103,2021-12-13,3,47,"Round 16"
"East Midlands","45-54",100,2021-11-22,4,364,"Round 16"
"East Midlands","45-54",101,2021-11-29,8,696,"Round 16"
"East Midlands","45-54",102,2021-12-06,5,295,"Round 16"
"East Midlands","45-54",103,2021-12-13,1,80,"Round 16"
"East Midlands","55-64",100,2021-11-22,8,568,"Round 16"
"East Midlands","55-64",101,2021-11-29,9,900,"Round 16"
"East Midlands","55-64",102,2021-12-06,6,369,"Round 16"
"East Midlands","55-64",103,2021-12-13,0,90,"Round 16"
"East Midlands","65+",100,2021-11-22,5,849,"Round 16"
"East Midlands","65+",101,2021-11-29,7,1310,"Round 16"
"East Midlands","65+",102,2021-12-06,2,408,"Round 16"
"East Midlands","65+",103,2021-12-13,0,77,"Round 16"
"West Midlands","35-44",100,2021-11-22,0,260,"Round 16"
"West Midlands","35-44",101,2021-11-29,8,486,"Round 16"
"West Midlands","35-44",102,2021-12-06,5,261,"Round 16"
"West Midlands","35-44",103,2021-12-13,0,72,"Round 16"
"West Midlands","5-12",100,2021-11-22,6,143,"Round 16"
"West Midlands","5-12",101,2021-11-29,8,251,"Round 16"
"West Midlands","5-12",102,2021-12-06,3,141,"Round 16"
"West Midlands","5-12",103,2021-12-13,1,36,"Round 16"
"West Midlands","13-17",100,2021-11-22,2,138,"Round 16"
"West Midlands","13-17",101,2021-11-29,3,169,"Round 16"
"West Midlands","13-17",102,2021-12-06,3,101,"Round 16"
"West Midlands","13-17",103,2021-12-13,0,25,"Round 16"
"West Midlands","18-24",100,2021-11-22,0,55,"Round 16"
"West Midlands","18-24",101,2021-11-29,0,78,"Round 16"
"West Midlands","18-24",102,2021-12-06,1,52,"Round 16"
"West Midlands","18-24",103,2021-12-13,1,26,"Round 16"
"West Midlands","25-34",100,2021-11-22,1,142,"Round 16"
"West Midlands","25-34",101,2021-11-29,3,255,"Round 16"
"West Midlands","25-34",102,2021-12-06,0,151,"Round 16"
"West Midlands","25-34",103,2021-12-13,2,54,"Round 16"
"West Midlands","45-54",100,2021-11-22,4,415,"Round 16"
"West Midlands","45-54",101,2021-11-29,11,723,"Round 16"
"West Midlands","45-54",102,2021-12-06,4,342,"Round 16"
"West Midlands","45-54",103,2021-12-13,0,86,"Round 16"
"West Midlands","55-64",100,2021-11-22,3,569,"Round 16"
"West Midlands","55-64",101,2021-11-29,4,1069,"Round 16"
"West Midlands","55-64",102,2021-12-06,6,439,"Round 16"
"West Midlands","55-64",103,2021-12-13,0,103,"Round 16"
"West Midlands","65+",100,2021-11-22,4,882,"Round 16"
"West Midlands","65+",101,2021-11-29,4,1460,"Round 16"
"West Midlands","65+",102,2021-12-06,0,518,"Round 16"
"West Midlands","65+",103,2021-12-13,0,84,"Round 16"
"East of England","35-44",100,2021-11-22,10,343,"Round 16"
"East of England","35-44",101,2021-11-29,6,563,"Round 16"
"East of England","35-44",102,2021-12-06,2,297,"Round 16"
"East of England","35-44",103,2021-12-13,4,92,"Round 16"
"East of England","5-12",100,2021-11-22,7,189,"Round 16"
"East of England","5-12",101,2021-11-29,15,316,"Round 16"
"East of England","5-12",102,2021-12-06,4,139,"Round 16"
"East of England","5-12",103,2021-12-13,2,43,"Round 16"
"East of England","13-17",100,2021-11-22,3,185,"Round 16"
"East of England","13-17",101,2021-11-29,4,184,"Round 16"
"East of England","13-17",102,2021-12-06,1,119,"Round 16"
"East of England","13-17",103,2021-12-13,0,35,"Round 16"
"East of England","18-24",100,2021-11-22,0,60,"Round 16"
"East of England","18-24",101,2021-11-29,0,100,"Round 16"
"East of England","18-24",102,2021-12-06,2,54,"Round 16"
"East of England","18-24",103,2021-12-13,0,30,"Round 16"
"East of England","25-34",100,2021-11-22,2,185,"Round 16"
"East of England","25-34",101,2021-11-29,3,309,"Round 16"
"East of England","25-34",102,2021-12-06,2,151,"Round 16"
"East of England","25-34",103,2021-12-13,2,71,"Round 16"
"East of England","45-54",100,2021-11-22,8,531,"Round 16"
"East of England","45-54",101,2021-11-29,7,835,"Round 16"
"East of England","45-54",102,2021-12-06,4,399,"Round 16"
"East of England","45-54",103,2021-12-13,0,120,"Round 16"
"East of England","55-64",100,2021-11-22,5,697,"Round 16"
"East of England","55-64",101,2021-11-29,10,1191,"Round 16"
"East of England","55-64",102,2021-12-06,4,443,"Round 16"
"East of England","55-64",103,2021-12-13,0,100,"Round 16"
"East of England","65+",100,2021-11-22,2,1146,"Round 16"
"East of England","65+",101,2021-11-29,9,1756,"Round 16"
"East of England","65+",102,2021-12-06,1,539,"Round 16"
"East of England","65+",103,2021-12-13,0,103,"Round 16"
"London","35-44",100,2021-11-22,6,563,"Round 16"
"London","35-44",101,2021-11-29,22,1080,"Round 16"
"London","35-44",102,2021-12-06,13,666,"Round 16"
"London","35-44",103,2021-12-13,14,231,"Round 16"
"London","5-12",100,2021-11-22,12,290,"Round 16"
"London","5-12",101,2021-11-29,22,449,"Round 16"
"London","5-12",102,2021-12-06,10,249,"Round 16"
"London","5-12",103,2021-12-13,2,79,"Round 16"
"London","13-17",100,2021-11-22,6,227,"Round 16"
"London","13-17",101,2021-11-29,5,262,"Round 16"
"London","13-17",102,2021-12-06,6,155,"Round 16"
"London","13-17",103,2021-12-13,1,68,"Round 16"
"London","18-24",100,2021-11-22,1,86,"Round 16"
"London","18-24",101,2021-11-29,1,152,"Round 16"
"London","18-24",102,2021-12-06,1,88,"Round 16"
"London","18-24",103,2021-12-13,1,30,"Round 16"
"London","25-34",100,2021-11-22,7,366,"Round 16"
"London","25-34",101,2021-11-29,9,787,"Round 16"
"London","25-34",102,2021-12-06,7,493,"Round 16"
"London","25-34",103,2021-12-13,9,174,"Round 16"
"London","45-54",100,2021-11-22,10,603,"Round 16"
"London","45-54",101,2021-11-29,9,1174,"Round 16"
"London","45-54",102,2021-12-06,12,608,"Round 16"
"London","45-54",103,2021-12-13,7,194,"Round 16"
"London","55-64",100,2021-11-22,10,633,"Round 16"
"London","55-64",101,2021-11-29,10,1133,"Round 16"
"London","55-64",102,2021-12-06,4,595,"Round 16"
"London","55-64",103,2021-12-13,2,151,"Round 16"
"London","65+",100,2021-11-22,1,848,"Round 16"
"London","65+",101,2021-11-29,7,1383,"Round 16"
"London","65+",102,2021-12-06,2,603,"Round 16"
"London","65+",103,2021-12-13,3,145,"Round 16"
"South West","35-44",100,2021-11-22,3,325,"Round 16"
"South West","35-44",101,2021-11-29,10,534,"Round 16"
"South West","35-44",102,2021-12-06,3,253,"Round 16"
"South West","35-44",103,2021-12-13,2,72,"Round 16"
"South West","5-12",100,2021-11-22,9,169,"Round 16"
"South West","5-12",101,2021-11-29,19,249,"Round 16"
"South West","5-12",102,2021-12-06,6,122,"Round 16"
"South West","5-12",103,2021-12-13,0,33,"Round 16"
"South West","13-17",100,2021-11-22,5,144,"Round 16"
"South West","13-17",101,2021-11-29,5,181,"Round 16"
"South West","13-17",102,2021-12-06,3,85,"Round 16"
"South West","13-17",103,2021-12-13,0,35,"Round 16"
"South West","18-24",100,2021-11-22,1,63,"Round 16"
"South West","18-24",101,2021-11-29,1,89,"Round 16"
"South West","18-24",102,2021-12-06,1,56,"Round 16"
"South West","18-24",103,2021-12-13,0,15,"Round 16"
"South West","25-34",100,2021-11-22,1,155,"Round 16"
"South West","25-34",101,2021-11-29,4,271,"Round 16"
"South West","25-34",102,2021-12-06,2,170,"Round 16"
"South West","25-34",103,2021-12-13,0,53,"Round 16"
"South West","45-54",100,2021-11-22,8,449,"Round 16"
"South West","45-54",101,2021-11-29,13,812,"Round 16"
"South West","45-54",102,2021-12-06,8,348,"Round 16"
"South West","45-54",103,2021-12-13,0,86,"Round 16"
"South West","55-64",100,2021-11-22,9,725,"Round 16"
"South West","55-64",101,2021-11-29,11,1092,"Round 16"
"South West","55-64",102,2021-12-06,8,397,"Round 16"
"South West","55-64",103,2021-12-13,0,86,"Round 16"
"South West","65+",100,2021-11-22,7,1220,"Round 16"
"South West","65+",101,2021-11-29,1,1767,"Round 16"
"South West","65+",102,2021-12-06,1,482,"Round 16"
"South West","65+",103,2021-12-13,1,87,"Round 16"
"South East","35-44",106,2022-01-03,21,488,"Round 17"
"South East","35-44",107,2022-01-10,44,1152,"Round 17"
"South East","35-44",108,2022-01-17,19,504,"Round 17"
"South East","5-12",106,2022-01-03,11,279,"Round 17"
"South East","5-12",107,2022-01-10,35,622,"Round 17"
"South East","5-12",108,2022-01-17,23,293,"Round 17"
"South East","5-12",109,2022-01-24,0,2,"Round 17"
"South East","13-17",106,2022-01-03,12,297,"Round 17"
"South East","13-17",107,2022-01-10,20,391,"Round 17"
"South East","13-17",108,2022-01-17,6,159,"Round 17"
"South East","13-17",109,2022-01-24,0,1,"Round 17"
"South East","18-24",106,2022-01-03,6,94,"Round 17"
"South East","18-24",107,2022-01-10,7,229,"Round 17"
"South East","18-24",108,2022-01-17,4,114,"Round 17"
"South East","25-34",106,2022-01-03,9,250,"Round 17"
"South East","25-34",107,2022-01-10,26,600,"Round 17"
"South East","25-34",108,2022-01-17,5,277,"Round 17"
"South East","25-34",109,2022-01-24,0,1,"Round 17"
"South East","45-54",106,2022-01-03,26,672,"Round 17"
"South East","45-54",107,2022-01-10,50,1713,"Round 17"
"South East","45-54",108,2022-01-17,14,712,"Round 17"
"South East","45-54",109,2022-01-24,0,2,"Round 17"
"South East","55-64",106,2022-01-03,33,977,"Round 17"
"South East","55-64",107,2022-01-10,59,2191,"Round 17"
"South East","55-64",108,2022-01-17,10,741,"Round 17"
"South East","65+",106,2022-01-03,39,1547,"Round 17"
"South East","65+",107,2022-01-10,51,3184,"Round 17"
"South East","65+",108,2022-01-17,15,784,"Round 17"
"North East","35-44",106,2022-01-03,7,122,"Round 17"
"North East","35-44",107,2022-01-10,24,264,"Round 17"
"North East","35-44",108,2022-01-17,9,128,"Round 17"
"North East","5-12",106,2022-01-03,6,58,"Round 17"
"North East","5-12",107,2022-01-10,7,109,"Round 17"
"North East","5-12",108,2022-01-17,10,51,"Round 17"
"North East","13-17",106,2022-01-03,1,52,"Round 17"
"North East","13-17",107,2022-01-10,8,81,"Round 17"
"North East","13-17",108,2022-01-17,3,29,"Round 17"
"North East","18-24",106,2022-01-03,1,24,"Round 17"
"North East","18-24",107,2022-01-10,6,44,"Round 17"
"North East","18-24",108,2022-01-17,2,30,"Round 17"
"North East","25-34",106,2022-01-03,7,70,"Round 17"
"North East","25-34",107,2022-01-10,11,156,"Round 17"
"North East","25-34",108,2022-01-17,6,80,"Round 17"
"North East","45-54",106,2022-01-03,13,164,"Round 17"
"North East","45-54",107,2022-01-10,16,422,"Round 17"
"North East","45-54",108,2022-01-17,5,160,"Round 17"
"North East","55-64",106,2022-01-03,22,254,"Round 17"
"North East","55-64",107,2022-01-10,36,579,"Round 17"
"North East","55-64",108,2022-01-17,9,217,"Round 17"
"North East","65+",106,2022-01-03,20,372,"Round 17"
"North East","65+",107,2022-01-10,36,840,"Round 17"
"North East","65+",108,2022-01-17,8,235,"Round 17"
"North West","35-44",106,2022-01-03,12,297,"Round 17"
"North West","35-44",107,2022-01-10,32,712,"Round 17"
"North West","35-44",108,2022-01-17,20,321,"Round 17"
"North West","5-12",106,2022-01-03,10,165,"Round 17"
"North West","5-12",107,2022-01-10,28,316,"Round 17"
"North West","5-12",108,2022-01-17,15,154,"Round 17"
"North West","13-17",106,2022-01-03,9,157,"Round 17"
"North West","13-17",107,2022-01-10,12,213,"Round 17"
"North West","13-17",108,2022-01-17,3,105,"Round 17"
"North West","18-24",106,2022-01-03,3,69,"Round 17"
"North West","18-24",107,2022-01-10,13,146,"Round 17"
"North West","18-24",108,2022-01-17,1,58,"Round 17"
"North West","25-34",106,2022-01-03,18,197,"Round 17"
"North West","25-34",107,2022-01-10,22,396,"Round 17"
"North West","25-34",108,2022-01-17,5,191,"Round 17"
"North West","45-54",106,2022-01-03,37,448,"Round 17"
"North West","45-54",107,2022-01-10,61,1112,"Round 17"
"North West","45-54",108,2022-01-17,18,426,"Round 17"
"North West","55-64",106,2022-01-03,47,613,"Round 17"
"North West","55-64",107,2022-01-10,77,1526,"Round 17"
"North West","55-64",108,2022-01-17,18,479,"Round 17"
"North West","65+",106,2022-01-03,34,999,"Round 17"
"North West","65+",107,2022-01-10,77,2211,"Round 17"
"North West","65+",108,2022-01-17,17,554,"Round 17"
"Yorkshire and The Humber","35-44",106,2022-01-03,28,286,"Round 17"
"Yorkshire and The Humber","35-44",107,2022-01-10,35,614,"Round 17"
"Yorkshire and The Humber","35-44",108,2022-01-17,8,248,"Round 17"
"Yorkshire and The Humber","5-12",106,2022-01-03,11,151,"Round 17"
"Yorkshire and The Humber","5-12",107,2022-01-10,25,277,"Round 17"
"Yorkshire and The Humber","5-12",108,2022-01-17,8,128,"Round 17"
"Yorkshire and The Humber","13-17",106,2022-01-03,8,157,"Round 17"
"Yorkshire and The Humber","13-17",107,2022-01-10,8,190,"Round 17"
"Yorkshire and The Humber","13-17",108,2022-01-17,3,68,"Round 17"
"Yorkshire and The Humber","18-24",106,2022-01-03,8,73,"Round 17"
"Yorkshire and The Humber","18-24",107,2022-01-10,10,126,"Round 17"
"Yorkshire and The Humber","18-24",108,2022-01-17,1,50,"Round 17"
"Yorkshire and The Humber","25-34",106,2022-01-03,20,162,"Round 17"
"Yorkshire and The Humber","25-34",107,2022-01-10,19,362,"Round 17"
"Yorkshire and The Humber","25-34",108,2022-01-17,8,141,"Round 17"
"Yorkshire and The Humber","45-54",106,2022-01-03,26,425,"Round 17"
"Yorkshire and The Humber","45-54",107,2022-01-10,42,884,"Round 17"
"Yorkshire and The Humber","45-54",108,2022-01-17,9,326,"Round 17"
"Yorkshire and The Humber","55-64",106,2022-01-03,31,581,"Round 17"
"Yorkshire and The Humber","55-64",107,2022-01-10,53,1158,"Round 17"
"Yorkshire and The Humber","55-64",108,2022-01-17,10,357,"Round 17"
"Yorkshire and The Humber","65+",106,2022-01-03,40,854,"Round 17"
"Yorkshire and The Humber","65+",107,2022-01-10,66,1704,"Round 17"
"Yorkshire and The Humber","65+",108,2022-01-17,10,408,"Round 17"
"East Midlands","35-44",106,2022-01-03,9,233,"Round 17"
"East Midlands","35-44",107,2022-01-10,30,504,"Round 17"
"East Midlands","35-44",108,2022-01-17,11,220,"Round 17"
"East Midlands","5-12",106,2022-01-03,7,137,"Round 17"
"East Midlands","5-12",107,2022-01-10,14,302,"Round 17"
"East Midlands","5-12",108,2022-01-17,10,120,"Round 17"
"East Midlands","13-17",106,2022-01-03,4,152,"Round 17"
"East Midlands","13-17",107,2022-01-10,3,176,"Round 17"
"East Midlands","13-17",108,2022-01-17,5,59,"Round 17"
"East Midlands","18-24",106,2022-01-03,3,72,"Round 17"
"East Midlands","18-24",107,2022-01-10,8,134,"Round 17"
"East Midlands","18-24",108,2022-01-17,2,42,"Round 17"
"East Midlands","25-34",106,2022-01-03,11,155,"Round 17"
"East Midlands","25-34",107,2022-01-10,19,314,"Round 17"
"East Midlands","25-34",108,2022-01-17,4,133,"Round 17"
"East Midlands","45-54",106,2022-01-03,22,356,"Round 17"
"East Midlands","45-54",107,2022-01-10,31,843,"Round 17"
"East Midlands","45-54",108,2022-01-17,7,309,"Round 17"
"East Midlands","55-64",106,2022-01-03,18,516,"Round 17"
"East Midlands","55-64",107,2022-01-10,40,1148,"Round 17"
"East Midlands","55-64",108,2022-01-17,3,307,"Round 17"
"East Midlands","65+",106,2022-01-03,29,794,"Round 17"
"East Midlands","65+",107,2022-01-10,52,1667,"Round 17"
"East Midlands","65+",108,2022-01-17,10,349,"Round 17"
"West Midlands","35-44",106,2022-01-03,24,288,"Round 17"
"West Midlands","35-44",107,2022-01-10,30,569,"Round 17"
"West Midlands","35-44",108,2022-01-17,12,280,"Round 17"
"West Midlands","5-12",106,2022-01-03,6,160,"Round 17"
"West Midlands","5-12",107,2022-01-10,23,292,"Round 17"
"West Midlands","5-12",108,2022-01-17,27,148,"Round 17"
"West Midlands","13-17",106,2022-01-03,7,175,"Round 17"
"West Midlands","13-17",107,2022-01-10,15,197,"Round 17"
"West Midlands","13-17",108,2022-01-17,5,72,"Round 17"
"West Midlands","18-24",106,2022-01-03,10,78,"Round 17"
"West Midlands","18-24",107,2022-01-10,9,152,"Round 17"
"West Midlands","18-24",108,2022-01-17,3,54,"Round 17"
"West Midlands","25-34",106,2022-01-03,15,160,"Round 17"
"West Midlands","25-34",107,2022-01-10,18,341,"Round 17"
