"nhs_region","age_group","react_week_number","react_week_start_date","number_positive","number_samples","round"
"South West","25-34",44,2020-10-26,2,490,"Round 6"
"South West","25-34",45,2020-11-02,1,64,"Round 6"
"South West","45-54",42,2020-10-12,3,251,"Round 6"
"South West","45-54",43,2020-10-19,9,1230,"Round 6"
"South West","45-54",44,2020-10-26,6,910,"Round 6"
"South West","45-54",45,2020-11-02,0,121,"Round 6"
"South West","55-64",42,2020-10-12,4,380,"Round 6"
"South West","55-64",43,2020-10-19,10,1474,"Round 6"
"South West","55-64",44,2020-10-26,12,971,"Round 6"
"South West","55-64",45,2020-11-02,0,84,"Round 6"
"South West","65+",42,2020-10-12,0,631,"Round 6"
"South West","65+",43,2020-10-19,19,2563,"Round 6"
"South West","65+",44,2020-10-26,2,1097,"Round 6"
"South West","65+",45,2020-11-02,0,76,"Round 6"
NA,"55-64",43,2020-10-19,0,1,"Round 6"
"East of England","35-44",46,2020-11-09,0,20,"Round 7"
"East of England","35-44",47,2020-11-16,7,1891,"Round 7"
"East of England","35-44",48,2020-11-23,5,1007,"Round 7"
"East of England","35-44",49,2020-11-30,0,267,"Round 7"
"East of England","5-12",46,2020-11-09,0,18,"Round 7"
"East of England","5-12",47,2020-11-16,10,1188,"Round 7"
"East of England","5-12",48,2020-11-23,3,547,"Round 7"
"East of England","5-12",49,2020-11-30,1,140,"Round 7"
"East of England","13-17",46,2020-11-09,0,25,"Round 7"
"East of England","13-17",47,2020-11-16,12,1053,"Round 7"
"East of England","13-17",48,2020-11-23,4,372,"Round 7"
"East of England","13-17",49,2020-11-30,3,87,"Round 7"
"East of England","18-24",46,2020-11-09,0,16,"Round 7"
"East of England","18-24",47,2020-11-16,6,628,"Round 7"
"East of England","18-24",48,2020-11-23,2,290,"Round 7"
"East of England","18-24",49,2020-11-30,1,66,"Round 7"
"East of England","25-34",46,2020-11-09,0,22,"Round 7"
"East of England","25-34",47,2020-11-16,9,1206,"Round 7"
"East of England","25-34",48,2020-11-23,7,680,"Round 7"
"East of England","25-34",49,2020-11-30,0,186,"Round 7"
"East of England","45-54",46,2020-11-09,0,30,"Round 7"
"East of England","45-54",47,2020-11-16,12,2547,"Round 7"
"East of England","45-54",48,2020-11-23,11,1295,"Round 7"
"East of England","45-54",49,2020-11-30,3,344,"Round 7"
"East of England","55-64",46,2020-11-09,0,37,"Round 7"
"East of England","55-64",47,2020-11-16,10,2907,"Round 7"
"East of England","55-64",48,2020-11-23,3,1290,"Round 7"
"East of England","55-64",49,2020-11-30,1,294,"Round 7"
"East of England","65+",46,2020-11-09,0,89,"Round 7"
"East of England","65+",47,2020-11-16,14,4706,"Round 7"
"East of England","65+",48,2020-11-23,5,1714,"Round 7"
"East of England","65+",49,2020-11-30,2,288,"Round 7"
"London","35-44",46,2020-11-09,0,12,"Round 7"
"London","35-44",47,2020-11-16,16,1415,"Round 7"
"London","35-44",48,2020-11-23,11,960,"Round 7"
"London","35-44",49,2020-11-30,0,355,"Round 7"
"London","5-12",46,2020-11-09,0,10,"Round 7"
"London","5-12",47,2020-11-16,9,676,"Round 7"
"London","5-12",48,2020-11-23,8,369,"Round 7"
"London","5-12",49,2020-11-30,1,138,"Round 7"
"London","13-17",46,2020-11-09,0,12,"Round 7"
"London","13-17",47,2020-11-16,10,552,"Round 7"
"London","13-17",48,2020-11-23,8,268,"Round 7"
"London","13-17",49,2020-11-30,5,61,"Round 7"
"London","18-24",46,2020-11-09,0,6,"Round 7"
"London","18-24",47,2020-11-16,9,406,"Round 7"
"London","18-24",48,2020-11-23,2,226,"Round 7"
"London","18-24",49,2020-11-30,0,64,"Round 7"
"London","25-34",46,2020-11-09,0,14,"Round 7"
"London","25-34",47,2020-11-16,10,1217,"Round 7"
"London","25-34",48,2020-11-23,9,828,"Round 7"
"London","25-34",49,2020-11-30,3,312,"Round 7"
"London","45-54",46,2020-11-09,0,15,"Round 7"
"London","45-54",47,2020-11-16,10,1416,"Round 7"
"London","45-54",48,2020-11-23,8,845,"Round 7"
"London","45-54",49,2020-11-30,2,291,"Round 7"
"London","55-64",46,2020-11-09,0,20,"Round 7"
"London","55-64",47,2020-11-16,3,1326,"Round 7"
"London","55-64",48,2020-11-23,6,780,"Round 7"
"London","55-64",49,2020-11-30,2,222,"Round 7"
"London","65+",46,2020-11-09,0,27,"Round 7"
"London","65+",47,2020-11-16,1,1666,"Round 7"
"London","65+",48,2020-11-23,2,791,"Round 7"
"London","65+",49,2020-11-30,1,185,"Round 7"
"Midlands","35-44",46,2020-11-09,0,36,"Round 7"
"Midlands","35-44",47,2020-11-16,22,2609,"Round 7"
"Midlands","35-44",48,2020-11-23,10,1286,"Round 7"
"Midlands","35-44",49,2020-11-30,1,285,"Round 7"
"Midlands","5-12",46,2020-11-09,0,33,"Round 7"
"Midlands","5-12",47,2020-11-16,26,1599,"Round 7"
"Midlands","5-12",48,2020-11-23,12,684,"Round 7"
"Midlands","5-12",49,2020-11-30,0,133,"Round 7"
"Midlands","13-17",46,2020-11-09,3,35,"Round 7"
"Midlands","13-17",47,2020-11-16,27,1526,"Round 7"
"Midlands","13-17",48,2020-11-23,12,564,"Round 7"
"Midlands","13-17",49,2020-11-30,0,96,"Round 7"
"Midlands","18-24",46,2020-11-09,2,21,"Round 7"
"Midlands","18-24",47,2020-11-16,20,926,"Round 7"
"Midlands","18-24",48,2020-11-23,6,417,"Round 7"
"Midlands","18-24",49,2020-11-30,0,73,"Round 7"
"Midlands","25-34",46,2020-11-09,0,34,"Round 7"
"Midlands","25-34",47,2020-11-16,14,1932,"Round 7"
"Midlands","25-34",48,2020-11-23,11,942,"Round 7"
"Midlands","25-34",49,2020-11-30,3,222,"Round 7"
"Midlands","45-54",46,2020-11-09,2,37,"Round 7"
"Midlands","45-54",47,2020-11-16,49,3830,"Round 7"
"Midlands","45-54",48,2020-11-23,17,1778,"Round 7"
"Midlands","45-54",49,2020-11-30,3,400,"Round 7"
"Midlands","55-64",46,2020-11-09,1,52,"Round 7"
"Midlands","55-64",47,2020-11-16,44,4594,"Round 7"
"Midlands","55-64",48,2020-11-23,21,1984,"Round 7"
"Midlands","55-64",49,2020-11-30,1,407,"Round 7"
"Midlands","65+",46,2020-11-09,2,132,"Round 7"
"Midlands","65+",47,2020-11-16,49,7335,"Round 7"
"Midlands","65+",48,2020-11-23,12,2490,"Round 7"
"Midlands","65+",49,2020-11-30,0,373,"Round 7"
"North East and Yorkshire","35-44",46,2020-11-09,1,16,"Round 7"
"North East and Yorkshire","35-44",47,2020-11-16,13,1312,"Round 7"
"North East and Yorkshire","35-44",48,2020-11-23,14,644,"Round 7"
"North East and Yorkshire","35-44",49,2020-11-30,1,163,"Round 7"
"North East and Yorkshire","5-12",46,2020-11-09,0,12,"Round 7"
"North East and Yorkshire","5-12",47,2020-11-16,6,776,"Round 7"
"North East and Yorkshire","5-12",48,2020-11-23,9,367,"Round 7"
"North East and Yorkshire","5-12",49,2020-11-30,1,79,"Round 7"
"North East and Yorkshire","13-17",46,2020-11-09,0,14,"Round 7"
"North East and Yorkshire","13-17",47,2020-11-16,12,730,"Round 7"
"North East and Yorkshire","13-17",48,2020-11-23,4,295,"Round 7"
"North East and Yorkshire","13-17",49,2020-11-30,2,47,"Round 7"
"North East and Yorkshire","18-24",46,2020-11-09,0,8,"Round 7"
"North East and Yorkshire","18-24",47,2020-11-16,8,452,"Round 7"
"North East and Yorkshire","18-24",48,2020-11-23,1,197,"Round 7"
"North East and Yorkshire","18-24",49,2020-11-30,0,54,"Round 7"
"North East and Yorkshire","25-34",46,2020-11-09,0,14,"Round 7"
"North East and Yorkshire","25-34",47,2020-11-16,14,990,"Round 7"
"North East and Yorkshire","25-34",48,2020-11-23,3,484,"Round 7"
"North East and Yorkshire","25-34",49,2020-11-30,2,135,"Round 7"
"North East and Yorkshire","45-54",46,2020-11-09,0,26,"Round 7"
"North East and Yorkshire","45-54",47,2020-11-16,17,1840,"Round 7"
"North East and Yorkshire","45-54",48,2020-11-23,11,980,"Round 7"
"North East and Yorkshire","45-54",49,2020-11-30,1,245,"Round 7"
"North East and Yorkshire","55-64",46,2020-11-09,0,31,"Round 7"
"North East and Yorkshire","55-64",47,2020-11-16,15,2494,"Round 7"
"North East and Yorkshire","55-64",48,2020-11-23,3,1096,"Round 7"
"North East and Yorkshire","55-64",49,2020-11-30,1,255,"Round 7"
"North East and Yorkshire","65+",46,2020-11-09,1,84,"Round 7"
"North East and Yorkshire","65+",47,2020-11-16,14,3916,"Round 7"
"North East and Yorkshire","65+",48,2020-11-23,10,1500,"Round 7"
"North East and Yorkshire","65+",49,2020-11-30,2,250,"Round 7"
"North West","35-44",46,2020-11-09,0,21,"Round 7"
"North West","35-44",47,2020-11-16,14,1102,"Round 7"
"North West","35-44",48,2020-11-23,7,612,"Round 7"
"North West","35-44",49,2020-11-30,0,141,"Round 7"
"North West","5-12",46,2020-11-09,0,12,"Round 7"
"North West","5-12",47,2020-11-16,13,630,"Round 7"
"North West","5-12",48,2020-11-23,1,302,"Round 7"
"North West","5-12",49,2020-11-30,1,67,"Round 7"
"North West","13-17",46,2020-11-09,0,16,"Round 7"
"North West","13-17",47,2020-11-16,14,619,"Round 7"
"North West","13-17",48,2020-11-23,1,211,"Round 7"
"North West","13-17",49,2020-11-30,1,41,"Round 7"
"North West","18-24",46,2020-11-09,0,14,"Round 7"
"North West","18-24",47,2020-11-16,3,384,"Round 7"
"North West","18-24",48,2020-11-23,4,173,"Round 7"
"North West","18-24",49,2020-11-30,0,35,"Round 7"
"North West","25-34",46,2020-11-09,0,16,"Round 7"
"North West","25-34",47,2020-11-16,11,757,"Round 7"
"North West","25-34",48,2020-11-23,7,405,"Round 7"
"North West","25-34",49,2020-11-30,2,112,"Round 7"
"North West","45-54",46,2020-11-09,0,23,"Round 7"
"North West","45-54",47,2020-11-16,12,1551,"Round 7"
"North West","45-54",48,2020-11-23,6,802,"Round 7"
"North West","45-54",49,2020-11-30,1,229,"Round 7"
"North West","55-64",46,2020-11-09,1,28,"Round 7"
"North West","55-64",47,2020-11-16,16,2075,"Round 7"
"North West","55-64",48,2020-11-23,7,959,"Round 7"
"North West","55-64",49,2020-11-30,1,215,"Round 7"
"North West","65+",46,2020-11-09,1,70,"Round 7"
"North West","65+",47,2020-11-16,26,3410,"Round 7"
"North West","65+",48,2020-11-23,3,1206,"Round 7"
"North West","65+",49,2020-11-30,4,224,"Round 7"
"South East","35-44",46,2020-11-09,0,22,"Round 7"
"South East","35-44",47,2020-11-16,15,2724,"Round 7"
"South East","35-44",48,2020-11-23,11,1611,"Round 7"
"South East","35-44",49,2020-11-30,4,416,"Round 7"
"South East","5-12",46,2020-11-09,1,29,"Round 7"
"South East","5-12",47,2020-11-16,19,1837,"Round 7"
"South East","5-12",48,2020-11-23,12,865,"Round 7"
"South East","5-12",49,2020-11-30,6,214,"Round 7"
"South East","13-17",46,2020-11-09,0,20,"Round 7"
"South East","13-17",47,2020-11-16,26,1528,"Round 7"
"South East","13-17",48,2020-11-23,12,619,"Round 7"
"South East","13-17",49,2020-11-30,2,108,"Round 7"
"South East","18-24",46,2020-11-09,0,19,"Round 7"
"South East","18-24",47,2020-11-16,11,832,"Round 7"
"South East","18-24",48,2020-11-23,4,444,"Round 7"
"South East","18-24",49,2020-11-30,1,104,"Round 7"
"South East","25-34",46,2020-11-09,0,16,"Round 7"
"South East","25-34",47,2020-11-16,10,1677,"Round 7"
"South East","25-34",48,2020-11-23,5,957,"Round 7"
"South East","25-34",49,2020-11-30,0,274,"Round 7"
"South East","45-54",46,2020-11-09,0,32,"Round 7"
"South East","45-54",47,2020-11-16,30,3755,"Round 7"
"South East","45-54",48,2020-11-23,4,1934,"Round 7"
"South East","45-54",49,2020-11-30,3,506,"Round 7"
"South East","55-64",46,2020-11-09,0,38,"Round 7"
"South East","55-64",47,2020-11-16,22,4459,"Round 7"
"South East","55-64",48,2020-11-23,10,2031,"Round 7"
"South East","55-64",49,2020-11-30,3,468,"Round 7"
"South East","65+",46,2020-11-09,1,89,"Round 7"
"South East","65+",47,2020-11-16,26,7078,"Round 7"
"South East","65+",48,2020-11-23,8,2507,"Round 7"
"South East","65+",49,2020-11-30,1,456,"Round 7"
"South West","35-44",46,2020-11-09,0,10,"Round 7"
"South West","35-44",47,2020-11-16,8,1040,"Round 7"
"South West","35-44",48,2020-11-23,0,634,"Round 7"
"South West","35-44",49,2020-11-30,0,199,"Round 7"
"South West","5-12",46,2020-11-09,0,11,"Round 7"
"South West","5-12",47,2020-11-16,6,660,"Round 7"
"South West","5-12",48,2020-11-23,1,350,"Round 7"
"South West","5-12",49,2020-11-30,1,93,"Round 7"
"South West","13-17",46,2020-11-09,0,14,"Round 7"
"South West","13-17",47,2020-11-16,9,518,"Round 7"
"South West","13-17",48,2020-11-23,5,328,"Round 7"
"South West","13-17",49,2020-11-30,0,80,"Round 7"
"South West","18-24",46,2020-11-09,0,10,"Round 7"
"South West","18-24",47,2020-11-16,3,321,"Round 7"
"South West","18-24",48,2020-11-23,2,212,"Round 7"
"South West","18-24",49,2020-11-30,1,66,"Round 7"
"South West","25-34",46,2020-11-09,0,15,"Round 7"
"South West","25-34",47,2020-11-16,4,651,"Round 7"
"South West","25-34",48,2020-11-23,4,474,"Round 7"
"South West","25-34",49,2020-11-30,1,153,"Round 7"
"South West","45-54",46,2020-11-09,0,12,"Round 7"
"South West","45-54",47,2020-11-16,12,1347,"Round 7"
"South West","45-54",48,2020-11-23,6,929,"Round 7"
"South West","45-54",49,2020-11-30,0,247,"Round 7"
"South West","55-64",46,2020-11-09,0,17,"Round 7"
"South West","55-64",47,2020-11-16,9,1892,"Round 7"
"South West","55-64",48,2020-11-23,6,1072,"Round 7"
"South West","55-64",49,2020-11-30,1,301,"Round 7"
"South West","65+",46,2020-11-09,0,53,"Round 7"
"South West","65+",47,2020-11-16,6,3159,"Round 7"
"South West","65+",48,2020-11-23,4,1483,"Round 7"
"South West","65+",49,2020-11-30,1,287,"Round 7"
"East of England","35-44",53,2020-12-28,1,11,"Round 8"
"East of England","35-44",54,2021-01-04,38,1744,"Round 8"
"East of England","35-44",55,2021-01-11,20,1204,"Round 8"
"East of England","35-44",56,2021-01-18,5,377,"Round 8"
"East of England","5-12",53,2020-12-28,0,5,"Round 8"
"East of England","5-12",54,2021-01-04,15,807,"Round 8"
"East of England","5-12",55,2021-01-11,17,807,"Round 8"
"East of England","5-12",56,2021-01-18,0,202,"Round 8"
"East of England","13-17",53,2020-12-28,1,3,"Round 8"
"East of England","13-17",54,2021-01-04,18,728,"Round 8"
"East of England","13-17",55,2021-01-11,11,558,"Round 8"
"East of England","13-17",56,2021-01-18,3,110,"Round 8"
"East of England","18-24",53,2020-12-28,1,6,"Round 8"
"East of England","18-24",54,2021-01-04,8,537,"Round 8"
"East of England","18-24",55,2021-01-11,12,394,"Round 8"
"East of England","18-24",56,2021-01-18,1,101,"Round 8"
"East of England","25-34",53,2020-12-28,0,12,"Round 8"
"East of England","25-34",54,2021-01-04,27,1197,"Round 8"
"East of England","25-34",55,2021-01-11,13,865,"Round 8"
"East of England","25-34",56,2021-01-18,6,229,"Round 8"
"East of England","45-54",53,2020-12-28,0,9,"Round 8"
"East of England","45-54",54,2021-01-04,47,2404,"Round 8"
"East of England","45-54",55,2021-01-11,18,1444,"Round 8"
"East of England","45-54",56,2021-01-18,7,384,"Round 8"
"East of England","55-64",53,2020-12-28,0,11,"Round 8"
"East of England","55-64",54,2021-01-04,51,3035,"Round 8"
"East of England","55-64",55,2021-01-11,16,1450,"Round 8"
"East of England","55-64",56,2021-01-18,6,346,"Round 8"
"East of England","65+",53,2020-12-28,0,21,"Round 8"
"East of England","65+",54,2021-01-04,34,4725,"Round 8"
"East of England","65+",55,2021-01-11,19,1549,"Round 8"
"East of England","65+",56,2021-01-18,2,271,"Round 8"
"London","35-44",53,2020-12-28,1,5,"Round 8"
"London","35-44",54,2021-01-04,33,1373,"Round 8"
"London","35-44",55,2021-01-11,27,944,"Round 8"
"London","35-44",56,2021-01-18,10,442,"Round 8"
"London","5-12",53,2020-12-28,0,2,"Round 8"
"London","5-12",54,2021-01-04,14,513,"Round 8"
"London","5-12",55,2021-01-11,8,495,"Round 8"
"London","5-12",56,2021-01-18,3,179,"Round 8"
"London","13-17",53,2020-12-28,0,3,"Round 8"
"London","13-17",54,2021-01-04,17,431,"Round 8"
"London","13-17",55,2021-01-11,7,299,"Round 8"
"London","13-17",56,2021-01-18,3,64,"Round 8"
"London","18-24",53,2020-12-28,0,1,"Round 8"
"London","18-24",54,2021-01-04,16,364,"Round 8"
"London","18-24",55,2021-01-11,10,282,"Round 8"
"London","18-24",56,2021-01-18,5,93,"Round 8"
"London","25-34",53,2020-12-28,0,5,"Round 8"
"London","25-34",54,2021-01-04,35,1166,"Round 8"
"London","25-34",55,2021-01-11,18,794,"Round 8"
"London","25-34",56,2021-01-18,7,390,"Round 8"
"London","45-54",53,2020-12-28,0,3,"Round 8"
"London","45-54",54,2021-01-04,36,1337,"Round 8"
"London","45-54",55,2021-01-11,26,845,"Round 8"
"London","45-54",56,2021-01-18,6,357,"Round 8"
"London","55-64",53,2020-12-28,0,6,"Round 8"
"London","55-64",54,2021-01-04,25,1354,"Round 8"
"London","55-64",55,2021-01-11,15,703,"Round 8"
"London","55-64",56,2021-01-18,6,263,"Round 8"
"London","65+",53,2020-12-28,0,5,"Round 8"
"London","65+",54,2021-01-04,33,1657,"Round 8"
"London","65+",55,2021-01-11,12,618,"Round 8"
"London","65+",56,2021-01-18,3,204,"Round 8"
"Midlands","35-44",53,2020-12-28,0,14,"Round 8"
"Midlands","35-44",54,2021-01-04,27,2302,"Round 8"
"Midlands","35-44",55,2021-01-11,22,1556,"Round 8"
"Midlands","35-44",56,2021-01-18,6,406,"Round 8"
"Midlands","5-12",53,2020-12-28,0,8,"Round 8"
"Midlands","5-12",54,2021-01-04,10,1083,"Round 8"
"Midlands","5-12",55,2021-01-11,16,1079,"Round 8"
"Midlands","5-12",56,2021-01-18,1,214,"Round 8"
"Midlands","13-17",53,2020-12-28,0,5,"Round 8"
"Midlands","13-17",54,2021-01-04,16,1060,"Round 8"
"Midlands","13-17",55,2021-01-11,16,779,"Round 8"
"Midlands","13-17",56,2021-01-18,0,90,"Round 8"
"Midlands","18-24",53,2020-12-28,0,5,"Round 8"
"Midlands","18-24",54,2021-01-04,16,731,"Round 8"
"Midlands","18-24",55,2021-01-11,12,489,"Round 8"
"Midlands","18-24",56,2021-01-18,3,133,"Round 8"
"Midlands","25-34",53,2020-12-28,0,9,"Round 8"
"Midlands","25-34",54,2021-01-04,20,1538,"Round 8"
"Midlands","25-34",55,2021-01-11,23,1101,"Round 8"
"Midlands","25-34",56,2021-01-18,4,262,"Round 8"
"Midlands","45-54",53,2020-12-28,0,10,"Round 8"
"Midlands","45-54",54,2021-01-04,46,3296,"Round 8"
"Midlands","45-54",55,2021-01-11,26,2196,"Round 8"
"Midlands","45-54",56,2021-01-18,5,498,"Round 8"
"Midlands","55-64",53,2020-12-28,0,16,"Round 8"
"Midlands","55-64",54,2021-01-04,48,4335,"Round 8"
"Midlands","55-64",55,2021-01-11,25,2152,"Round 8"
"Midlands","55-64",56,2021-01-18,6,456,"Round 8"
"Midlands","65+",53,2020-12-28,0,26,"Round 8"
"Midlands","65+",54,2021-01-04,52,7132,"Round 8"
"Midlands","65+",55,2021-01-11,16,2298,"Round 8"
"Midlands","65+",56,2021-01-18,3,337,"Round 8"
"North East and Yorkshire","35-44",53,2020-12-28,0,12,"Round 8"
"North East and Yorkshire","35-44",54,2021-01-04,10,1282,"Round 8"
"North East and Yorkshire","35-44",55,2021-01-11,7,698,"Round 8"
"North East and Yorkshire","35-44",56,2021-01-18,2,214,"Round 8"
"North East and Yorkshire","5-12",53,2020-12-28,0,3,"Round 8"
"North East and Yorkshire","5-12",54,2021-01-04,13,617,"Round 8"
"North East and Yorkshire","5-12",55,2021-01-11,4,417,"Round 8"
"North East and Yorkshire","5-12",56,2021-01-18,0,116,"Round 8"
"North East and Yorkshire","13-17",53,2020-12-28,0,1,"Round 8"
"North East and Yorkshire","13-17",54,2021-01-04,8,596,"Round 8"
"North East and Yorkshire","13-17",55,2021-01-11,2,278,"Round 8"
"North East and Yorkshire","13-17",56,2021-01-18,0,53,"Round 8"
"North East and Yorkshire","18-24",53,2020-12-28,0,10,"Round 8"
"North East and Yorkshire","18-24",54,2021-01-04,9,431,"Round 8"
"North East and Yorkshire","18-24",55,2021-01-11,3,225,"Round 8"
"North East and Yorkshire","18-24",56,2021-01-18,1,63,"Round 8"
"North East and Yorkshire","25-34",53,2020-12-28,0,4,"Round 8"
"North East and Yorkshire","25-34",54,2021-01-04,8,910,"Round 8"
"North East and Yorkshire","25-34",55,2021-01-11,8,460,"Round 8"
"North East and Yorkshire","25-34",56,2021-01-18,2,139,"Round 8"
"North East and Yorkshire","45-54",53,2020-12-28,0,9,"Round 8"
"North East and Yorkshire","45-54",54,2021-01-04,20,1864,"Round 8"
"North East and Yorkshire","45-54",55,2021-01-11,7,869,"Round 8"
"North East and Yorkshire","45-54",56,2021-01-18,3,260,"Round 8"
"North East and Yorkshire","55-64",53,2020-12-28,0,9,"Round 8"
"North East and Yorkshire","55-64",54,2021-01-04,29,2705,"Round 8"
"North East and Yorkshire","55-64",55,2021-01-11,6,922,"Round 8"
"North East and Yorkshire","55-64",56,2021-01-18,3,259,"Round 8"
